en,counts
6.37816212,1074
6.38816112,1237
6.39816012,1339
6.40815912,1242
6.41815812,1205
6.42815712,1183
6.43815612,1035
6.44815512,938
6.45815412,869
6.46815312,721
6.47815212,627
6.48815112,522
6.49815012,426
6.50814912,378
6.51814812,292
6.52814712,264
6.53814612,205
6.54814512,131
6.55814412,74
6.56814312,50
6.57814212,25
6.58814112,-26
6.59814012,-14
6.60813912,7
6.61813812,0
6.62813712,5
6.63813612,-30
6.64813512,-10
6.65813412,6
6.66813312,-38
6.67813212,23
6.68813112,4
6.69813012,2
6.70812912,-6
6.71812812,5
6.72812712,29
6.73812612,21
6.74812512,16
6.75812412,-35
6.76812312,-28
6.77812212,2
6.78812112,-27
6.79812012,71
6.80811912,147
6.81811812,203
6.82811712,236
6.83811612,284
6.84811512,318
6.85811412,446
6.86811312,507
6.87811212,588
6.88811112,693
6.89811012,664
6.90810912,700
6.91810812,757
6.92810712,835
6.93810612,857
6.94810512,831
6.95810412,795
6.96810312,710
6.97810212,598
6.98810112,552
6.99810012,526
7.00809912,493
7.01809812,447
7.02809712,347
7.03809612,243
7.04809512,289
7.05809412,271
7.06809312,205
7.07809212,125
7.08809112,114
7.09809012,113
7.10808912,83
7.11808812,95
7.12808712,51
7.13808612,-46
7.14808512,-33
7.15808412,57
7.16808312,-28
7.17808212,62
7.18808112,150
7.19808012,103
7.20807912,86
7.21807812,-14
7.22807712,-100
7.23807612,-33
7.24807512,12
7.25807412,-6
7.26807312,52
7.27807212,-8
7.28807112,42
7.29807012,52
7.30806912,-7
7.31806812,-7
7.32806712,-25
7.33806612,-5
7.34806512,87
7.35806412,144
7.36806312,125
7.37806212,203
7.38806112,336
7.39806012,336
7.40805912,450
7.41805812,544
7.42805712,566
7.43805612,654
7.44805512,647
7.45805412,718
7.46805312,852
7.47805212,807
7.48805112,830
7.49805012,896
7.50804912,724
7.51804812,598
7.52804712,531
7.53804612,516
7.54804512,431
7.55804412,312
7.56804312,282
7.57804212,247
7.58804112,199
7.59804012,127
7.60803912,88
7.61803812,101
7.62803712,79
7.63803612,120
7.64803512,79
7.65803412,78
7.66803312,86
7.67803212,108
7.68803112,77
7.69803012,34
7.70802912,21
7.71802812,27
7.72802712,-36
7.73802612,-31
7.74802512,77
7.75802412,29
7.76802312,-37
7.77802212,9
7.78802112,-24
7.79802012,-12
7.80801912,49
7.81801812,2
7.82801712,-19
7.83801612,-15
7.84801512,-31
7.85801412,-42
7.86801312,2
7.87801212,30
7.88801112,-64
7.89801012,21
7.90800912,123
7.91800812,242
7.92800712,195
7.93800612,152
7.94800512,292
7.95800412,371
7.96800312,363
7.97800212,461
7.98800112,599
7.99800012,689
8.00799912,676
8.01799812,641
8.02799712,595
8.03799612,668
8.04799512,703
8.05799412,647
8.06799312,696
8.07799212,652
8.08799112,578
8.09799012,527
8.10798912,467
8.11798812,339
8.12798712,306
8.13798612,328
8.14798512,303
8.15798412,209
8.16798312,148
8.17798212,55
8.18798112,63
8.19798012,94
8.20797912,66
8.21797812,66
8.22797712,102
8.23797612,134
8.24797512,133
8.25797412,167
8.26797312,155
8.27797212,112
8.28797112,103
8.29797012,67
8.30796912,-3
8.31796812,20
8.32796712,114
8.33796612,115
8.34796512,-1
8.35796412,-49
8.36796312,8
8.37796212,17
8.38796112,58
8.39796012,36
8.40795912,67
8.41795812,91
8.42795712,-47
8.43795612,-134
8.44795512,-4
8.45795412,49
8.46795312,32
8.47795212,15
8.48795112,-15
8.49795012,91
8.50794912,220
8.51794812,379
8.52794712,489
8.53794612,668
8.54794512,742
8.55794412,908
8.56794312,1179
8.57794212,1375
8.58794112,1587
8.59794012,1714
8.60793912,1820
8.61793812,1836
8.62793712,1872
8.63793612,1951
8.64793512,1968
8.65793412,1938
8.66793312,1760
8.67793212,1521
8.68793112,1357
8.69793012,1277
8.70792912,1102
8.71792812,898
8.72792712,670
8.73792612,467
8.74792512,390
8.75792412,304
8.76792312,221
8.77792212,154
8.78792112,59
8.79792012,-11
8.80791912,-78
8.81791812,-34
8.82791712,65
8.83791612,35
8.84791512,62
8.85791412,48
8.86791312,-21
8.87791212,47
8.88791112,78
8.89791012,27
8.90790912,15
8.91790812,68
8.92790712,61
8.93790612,38
8.94790512,7
8.95790412,77
8.96790312,97
8.97790212,-55
8.98790112,-3
8.99790012,140
9.00789912,86
9.01789812,1
9.02789712,2
9.03789612,60
9.04789512,25
9.05789412,-46
9.06789312,-59
9.07789212,-17
9.08789112,63
9.09789012,79
9.10788912,46
9.11788812,50
9.12788712,17
9.13788612,39
9.14788512,46
9.15788412,-58
9.16788312,-9
9.17788212,63
9.18788112,40
9.19788012,115
9.20787912,229
9.21787812,90
9.22787712,-37
9.23787612,24
9.24787512,114
9.25787412,147
9.26787312,111
9.27787212,138
9.28787112,55
9.29787012,66
9.30786912,139
9.31786812,67
9.32786712,107
9.33786612,70
9.34786512,61
9.35786412,114
9.36786312,62
9.37786212,92
9.38786112,102
9.39786012,116
9.40785912,151
9.41785812,7
9.42785712,7
9.43785612,64
9.44785512,50
9.45785412,166
9.46785312,189
9.47785212,80
9.48785112,176
9.49785012,286
9.50784912,162
9.51784812,138
9.52784712,229
9.53784612,332
9.54784512,385
9.55784412,403
9.56784312,361
9.57784212,298
9.58784112,332
9.59784012,279
9.60783912,254
9.61783812,324
9.62783712,291
9.63783612,226
9.64783512,153
9.65783412,170
9.66783312,171
9.67783212,27
9.68783112,55
9.69783012,71
9.70782912,39
9.71782812,72
9.72782712,-45
9.73782612,2
9.74782512,107
9.75782412,86
9.76782312,25
9.77782212,-17
9.78782112,58
9.79782012,65
9.80781912,6
9.81781812,-54
9.82781712,-47
9.83781612,18
9.84781512,36
9.85781412,7
9.86781312,81
9.87781212,37
9.88781112,9
9.89781012,40
9.90780912,69
9.91780812,120
9.92780712,100
9.93780612,153
9.94780512,177
9.95780412,127
9.96780312,80
9.97780212,68
9.98780112,0
9.99780012,85
10.00779912,74
10.01779812,-9
10.02779712,-40
10.03779612,-57
10.04779512,42
10.05779412,14
10.06779312,99
10.07779212,190
10.08779112,37
10.09779012,-45
10.10778912,12
10.11778812,161
10.12778712,135
10.13778612,20
10.14778512,71
10.15778412,55
10.16778312,36
10.17778212,115
10.18778112,118
10.19778012,127
10.20777912,120
10.21777812,38
10.22777712,-46
10.23777612,-48
10.24777512,35
10.25777412,61
10.26777312,91
10.27777212,152
10.28777112,121
10.29777012,59
10.30776912,32
10.31776812,51
10.32776712,40
10.33776612,57
10.34776512,45
10.35776412,134
10.36776312,220
10.37776212,136
10.38776112,3
10.39776012,42
10.40775912,98
10.41775812,90
10.42775712,71
10.43775612,13
10.44775512,17
10.45775412,1
10.46775312,62
10.47775212,66
10.48775112,61
10.49775012,69
10.50774912,62
10.51774812,96
10.52774712,180
10.53774612,95
10.54774512,-14
10.55774412,32
10.56774312,44
10.57774212,-2
10.58774112,-22
10.59774012,71
10.60773912,86
10.61773812,179
10.62773712,180
10.63773612,28
10.64773512,57
10.65773412,17
10.66773312,-15
10.67773212,81
10.68773112,47
10.69773012,-19
10.70772912,82
10.71772812,179
10.72772712,129
10.73772612,123
10.74772512,78
10.75772412,82
10.76772312,148
10.77772212,154
10.78772112,184
10.79772012,161
10.80771912,93
10.81771812,54
10.82771712,0
10.83771612,-11
10.84771512,71
10.85771412,15
10.86771312,28
10.87771212,70
10.88771112,113
10.89771012,34
10.90770912,-20
10.91770812,36
10.92770712,124
10.93770612,48
10.94770512,-1
10.95770412,72
10.96770312,73
10.97770212,-31
10.98770112,86
10.99770012,118
11.00769912,171
11.01769812,91
11.02769712,120
11.03769612,166
11.04769512,175
11.05769412,71
11.06769312,45
11.07769212,76
11.08769112,9
11.09769012,77
11.10768912,135
11.11768812,116
11.12768712,67
11.13768612,61
11.14768512,-9
11.15768412,63
11.16768312,113
11.17768212,-42
11.18768112,-125
11.19768012,-2
11.20767912,171
11.21767812,170
11.22767712,105
11.23767612,60
11.24767512,15
11.25767412,16
11.26767312,34
11.27767212,69
11.28767112,83
11.29767012,100
11.30766912,101
11.31766812,82
11.32766712,47
11.33766612,119
11.34766512,129
11.35766412,71
11.36766312,131
11.37766212,119
11.38766112,88
11.39766012,137
11.40765912,206
11.41765812,75
11.42765712,29
11.43765612,83
11.44765512,78
11.45765412,36
11.46765312,41
11.47765212,31
11.48765112,82
11.49765012,57
11.50764912,38
11.51764812,94
11.52764712,126
11.53764612,119
11.54764512,95
11.55764412,12
11.56764312,28
11.57764212,-44
11.58764112,23
11.59764012,20
11.60763912,0
11.61763812,101
11.62763712,118
11.63763612,76
11.64763512,89
11.65763412,56
11.66763312,117
11.67763212,150
11.68763112,99
11.69763012,-17
11.70762912,-57
11.71762812,-78
11.72762712,-11
11.73762612,118
11.74762512,96
11.75762412,-3
11.76762312,-36
11.77762212,6
11.78762112,105
11.79762012,22
11.80761912,99
11.81761812,73
11.82761712,12
11.83761612,11
11.84761512,34
11.85761412,110
11.86761312,137
11.87761212,157
11.88761112,1
11.89761012,11
11.90760912,137
11.91760812,108
11.92760712,-29
11.93760612,-7
11.94760512,59
11.95760412,82
11.96760312,102
11.97760212,17
11.98760112,65
11.99760012,93
12.00759912,131
12.01759812,115
12.02759712,30
12.03759612,79
12.04759512,62
12.05759412,148
12.06759312,126
12.07759212,141
12.08759112,182
12.09759012,133
12.10758912,36
12.11758812,41
12.12758712,43
12.13758612,0
12.14758512,64
12.15758412,3
12.16758312,40
12.17758212,34
12.18758112,58
12.19758012,91
12.20757912,84
12.21757812,33
12.22757712,-40
12.23757612,7
12.24757512,9
12.25757412,-47
12.26757312,3
12.27757212,53
12.28757112,61
12.29757012,86
12.30756912,89
12.31756812,120
12.32756712,33
12.33756612,93
12.34756512,118
12.35756412,14
12.36756312,15
12.37756212,22
12.38756112,-53
12.39756012,-31
12.40755912,-12
12.41755812,75
12.42755712,9
12.43755612,-10
12.44755512,103
12.45755412,32
12.46755312,104
12.47755212,192
12.48755112,74
12.49755012,0
12.50754912,83
12.51754812,37
12.52754712,29
12.53754612,37
12.54754512,-55
12.55754412,58
12.56754312,79
12.57754212,27
12.58754112,75
12.59754012,37
12.60753912,-9
12.61753812,9
12.62753712,-64
12.63753612,46
12.64753512,38
12.65753412,26
12.66753312,15
12.67753212,21
12.68753112,54
12.69753012,-41
12.70752912,38
12.71752812,3
12.72752712,63
12.73752612,30
12.74752512,88
12.75752412,121
12.76752312,82
12.77752212,40
12.78752112,100
12.79752012,37
12.80751912,70
12.81751812,15
12.82751712,11
12.83751612,60
12.84751512,43
12.85751412,28
12.86751312,44
12.87751212,83
12.88751112,-60
12.89751012,8
12.90750912,-7
12.91750812,0
12.92750712,-37
12.93750612,106
12.94750512,88
12.95750412,5
12.96750312,19
12.97750212,-10
12.98750112,98
12.99750012,107
13.00749912,44
13.01749812,86
13.02749712,57
13.03749612,64
13.04749512,139
13.05749412,58
13.06749312,64
13.07749212,67
13.08749112,-20
13.09749012,-2
13.10748912,99
13.11748812,96
13.12748712,125
13.13748612,155
13.14748512,126
13.15748412,0
13.16748312,4
13.17748212,17
13.18748112,-20
13.19748012,12
13.20747912,109
13.21747812,37
13.22747712,-3
13.23747612,-27
13.24747512,131
13.25747412,110
13.26747312,65
13.27747212,24
13.28747112,-85
13.29747012,-96
13.30746912,103
13.31746812,133
13.32746712,12
13.33746612,6
13.34746512,20
13.35746412,58
13.36746312,97
13.37746212,92
13.38746112,142
13.39746012,125
13.40745912,68
13.41745812,123
13.42745712,72
13.43745612,130
13.44745512,-29
13.45745412,20
13.46745312,-10
13.47745212,24
13.48745112,71
13.49745012,44
13.50744912,82
13.51744812,165
13.52744712,51
13.53744612,66
13.54744512,81
13.55744412,90
13.56744312,107
13.57744212,50
13.58744112,-9
13.59744012,-17
13.60743912,40
13.61743812,5
13.62743712,26
13.63743612,134
13.64743512,132
13.65743412,65
13.66743312,-2
13.67743212,45
13.68743112,-101
13.69743012,88
13.70742912,71
13.71742812,30
13.72742712,21
13.73742612,12
13.74742512,110
13.75742412,31
13.76742312,-47
13.77742212,35
13.78742112,-13
13.79742012,80
13.80741912,109
13.81741812,39
13.82741712,30
13.83741612,15
13.84741512,46
13.85741412,72
13.86741312,-7
13.87741212,-29
13.88741112,120
13.89741012,101
13.90740912,10
13.91740812,-18
13.92740712,64
13.93740612,20
13.94740512,-95
13.95740412,-17
13.96740312,114
13.97740212,75
13.98740112,154
13.99740012,55
14.00739912,25
14.01739812,62
14.02739712,99
14.03739612,1
14.04739512,45
14.05739412,4
14.06739312,-63
14.07739212,-28
14.08739112,44
14.09739012,90
14.10738912,92
14.11738812,38
14.12738712,-61
14.13738612,95
14.14738512,77
14.15738412,-73
14.16738312,25
14.17738212,73
14.18738112,-14
14.19738012,54
14.20737912,19
14.21737812,0
14.22737712,16
14.23737612,77
14.24737512,40
14.25737412,-14
14.26737312,102
14.27737212,13
14.28737112,104
14.29737012,-17
14.30736912,13
14.31736812,47
14.32736712,-31
14.33736612,-13
14.34736512,18
14.35736412,-36
14.36736312,22
14.37736212,6
14.38736112,96
14.39736012,43
14.40735912,17
14.41735812,41
14.42735712,60
14.43735612,79
14.44735512,68
14.45735412,65
14.46735312,-105
14.47735212,4
14.48735112,0
14.49735012,121
14.50734912,38
14.51734812,27
14.52734712,85
14.53734612,74
14.54734512,38
14.55734412,41
14.56734312,49
14.57734212,-49
14.58734112,51
14.59734012,-50
14.60733912,65
14.61733812,-7
14.62733712,27
14.63733612,67
14.64733512,38
14.65733412,-20
14.66733312,8
14.67733212,12
14.68733112,0
14.69733012,61
14.70732912,-36
14.71732812,95
14.72732712,87
14.73732612,70
14.74732512,0
14.75732412,38
14.76732312,106
14.77732212,58
14.78732112,28
14.79732012,-38
14.80731912,-13
14.81731812,-6
14.82731712,-2
14.83731612,-3
14.84731512,-39
14.85731412,53
14.86731312,75
14.87731212,65
14.88731112,99
14.89731012,55
14.90730912,51
14.91730812,86
14.92730712,104
14.93730612,7
14.94730512,44
14.95730412,-48
14.96730312,32
14.97730212,138
14.98730112,117
14.99730012,-14
15.00729912,114
15.01729812,24
15.02729712,-18
15.03729612,-32
15.04729512,66
15.05729412,78
15.06729312,-32
15.07729212,85
15.08729112,64
15.09729012,108
15.10728912,-72
15.11728812,32
15.12728712,-4
15.13728612,40
15.14728512,36
15.15728412,21
15.16728312,25
15.17728212,12
15.18728112,-4
15.19728012,-2
15.20727912,-10
15.21727812,78
15.22727712,-79
15.23727612,57
15.24727512,86
15.25727412,-48
15.26727312,39
15.27727212,43
15.28727112,-58
15.29727012,-6
15.30726912,78
15.31726812,-7
15.32726712,-13
15.33726612,37
15.34726512,94
15.35726412,53
15.36726312,54
15.37726212,52
15.38726112,59
15.39726012,-24
15.40725912,99
15.41725812,54
15.42725712,34
15.43725612,-51
15.44725512,139
15.45725412,19
15.46725312,74
15.47725212,10
15.48725112,114
15.49725012,72
15.50724912,-89
15.51724812,-27
15.52724712,46
15.53724612,24
15.54724512,-14
15.55724412,12
15.56724312,10
15.57724212,28
15.58724112,130
15.59724012,28
15.60723912,52
15.61723812,44
15.62723712,80
15.63723612,4
15.64723512,-19
15.65723412,-58
15.66723312,85
15.67723212,20
15.68723112,112
15.69723012,69
15.70722912,26
15.71722812,6
15.72722712,-47
15.73722612,39
15.74722512,-3
15.75722412,27
15.76722312,17
15.77722212,24
15.78722112,-10
15.79722012,42
15.80721912,65
15.81721812,143
15.82721712,23
15.83721612,37
15.84721512,-28
15.85721412,31
15.86721312,-11
15.87721212,-2
15.88721112,49
15.89721012,115
15.90720912,88
15.91720812,94
15.92720712,43
15.93720612,71
15.94720512,30
15.95720412,-28
15.96720312,22
15.97720212,78
15.98720112,29
15.99720012,81
16.00719912,42
16.01719812,41
16.02719712,-39
16.03719612,71
16.04719512,-12
16.05719412,-61
16.06719312,11
16.07719212,61
16.08719112,43
16.09719012,26
16.10718912,-25
16.11718812,47
16.12718712,-45
16.13718612,32
16.14718512,62
16.15718412,-41
16.16718312,84
16.17718212,77
16.18718112,76
16.19718012,66
16.20717912,-63
16.21717812,34
16.22717712,72
16.23717612,-6
16.24717512,78
16.25717412,71
16.26717312,18
16.27717212,28
16.28717112,-24
16.29717012,59
16.30716912,-25
16.31716812,89
16.32716712,72
16.33716612,2
16.34716512,37
16.35716412,19
16.36716312,-32
16.37716212,57
16.38716112,2
16.39716012,109
16.40715912,50
16.41715812,6
16.42715712,-18
16.43715612,78
16.44715512,78
16.45715412,23
16.46715312,65
16.47715212,-2
16.48715112,-34
16.49715012,18
16.50714912,28
16.51714812,23
16.52714712,56
16.53714612,30
16.54714512,13
16.55714412,-33
16.56714312,-20
16.57714212,-19
16.58714112,59
16.59714012,-22
16.60713912,25
16.61713812,53
16.62713712,64
16.63713612,62
16.64713512,4
16.65713412,23
16.66713312,-29
16.67713212,-31
16.68713112,36
16.69713012,51
16.70712912,-37
16.71712812,18
16.72712712,-43
16.73712612,40
16.74712512,47
16.75712412,23
16.76712312,66
16.77712212,1
16.78712112,6
16.79712012,32
16.80711912,25
16.81711812,20
16.82711712,-4
16.83711612,69
16.84711512,83
16.85711412,54
16.86711312,49
16.87711212,72
16.88711112,26
16.89711012,-11
16.90710912,38
16.91710812,65
16.92710712,-53
16.93710612,6
16.94710512,73
16.95710412,1
16.96710312,17
16.97710212,77
16.98710112,75
16.99710012,19
17.00709912,10
