en,counts
5.72822712,160
5.73822612,237
5.74822512,382
5.75822412,518
5.76822312,725
5.77822212,1079
5.78822112,1360
5.79822012,1756
5.80821912,2347
5.81821812,3014
5.82821712,3793
5.83821612,4599
5.84821512,5332
5.85821412,5913
5.86821312,6556
5.87821212,7143
5.88821112,7569
5.89821012,7666
5.90820912,7538
5.91820812,7370
5.92820712,6994
5.93820612,6391
5.94820512,5789
5.95820412,5158
5.96820312,4379
5.97820212,3661
5.98820112,2951
5.99820012,2409
6.00819912,1862
6.01819812,1447
6.02819712,1056
6.03819612,738
6.04819512,541
6.05819412,372
6.06819312,271
6.07819212,172
6.08819112,132
6.09819012,93
6.10818912,27
6.11818812,116
6.12818712,164
6.13818612,88
6.14818512,70
6.15818412,69
6.16818312,55
6.17818212,54
6.18818112,152
6.19818012,133
6.20817912,152
6.21817812,152
6.22817712,272
6.23817612,387
6.24817512,449
6.25817412,641
6.26817312,901
6.27817212,1144
6.28817112,1508
6.29817012,1957
6.30816912,2523
6.31816812,3151
6.32816712,3901
6.33816612,4678
6.34816512,5407
6.35816412,6034
6.36816312,6680
6.37816212,7229
6.38816112,7533
6.39816012,7795
6.40815912,7840
6.41815812,7680
6.42815712,7542
6.43815612,7061
6.44815512,6494
6.45815412,5892
6.46815312,5142
6.47815212,4336
6.48815112,3640
6.49815012,3179
6.50814912,2678
6.51814812,2106
6.52814712,1611
6.53814612,1332
6.54814512,1068
6.55814412,878
6.56814312,656
6.57814212,500
6.58814112,460
6.59814012,353
6.60813912,273
6.61813812,193
6.62813712,152
6.63813612,77
6.64813512,15
6.65813412,63
6.66813312,0
6.67813212,0
6.68813112,2
6.69813012,0
6.70812912,65
6.71812812,106
6.72812712,61
6.73812612,116
6.74812512,204
6.75812412,263
6.76812312,337
6.77812212,446
6.78812112,719
6.79812012,1017
6.80811912,1255
6.81811812,1677
6.82811712,2215
6.83811612,2689
6.84811512,3299
6.85811412,3863
6.86811312,4526
6.87811212,5218
6.88811112,5792
6.89811012,6346
6.90810912,6734
6.91810812,7036
6.92810712,7196
6.93810612,7040
6.94810512,6769
6.95810412,6416
6.96810312,5983
6.97810212,5477
6.98810112,4920
6.99810012,4429
7.00809912,3870
7.01809812,3352
7.02809712,2804
7.03809612,2413
7.04809512,2203
7.05809412,1934
7.06809312,1643
7.07809212,1375
7.08809112,1108
7.09809012,856
7.10808912,721
7.11808812,675
7.12808712,538
7.13808612,371
7.14808512,294
7.15808412,227
7.16808312,138
7.17808212,87
7.18808112,22
7.19808012,2
7.20807912,0
7.21807812,0
7.22807712,12
7.23807612,86
7.24807512,0
7.25807412,0
7.26807312,31
7.27807212,0
7.28807112,74
7.29807012,238
7.30806912,195
7.31806812,276
7.32806712,489
7.33806612,737
7.34806512,1055
7.35806412,1498
7.36806312,1867
7.37806212,2243
7.38806112,2847
7.39806012,3383
7.40805912,4144
7.41805812,4779
7.42805712,5259
7.43805612,5876
7.44805512,6230
7.45805412,6554
7.46805312,6693
7.47805212,6756
7.48805112,6609
7.49805012,6296
7.50804912,5927
7.51804812,5467
7.52804712,4870
7.53804612,4288
7.54804512,3777
7.55804412,3259
7.56804312,2885
7.57804212,2457
7.58804112,1968
7.59804012,1662
7.60803912,1443
7.61803812,1429
7.62803712,1359
7.63803612,1164
7.64803512,1034
7.65803412,886
7.66803312,820
7.67803212,749
7.68803112,641
7.69803012,565
7.70802912,522
7.71802812,470
7.72802712,362
7.73802612,343
7.74802512,238
7.75802412,140
7.76802312,143
7.77802212,46
7.78802112,0
7.79802012,0
7.80801912,74
7.81801812,22
7.82801712,0
7.83801612,0
7.84801512,29
7.85801412,88
7.86801312,144
7.87801212,233
7.88801112,367
7.89801012,485
7.90800912,730
7.91800812,1034
7.92800712,1255
7.93800612,1646
7.94800512,2129
7.95800412,2608
7.96800312,3064
7.97800212,3562
7.98800112,4191
7.99800012,4715
8.00799912,5224
8.01799812,5644
8.02799712,5707
8.03799612,5740
8.04799512,5821
8.05799412,5689
8.06799312,5454
8.07799212,5111
8.08799112,4638
8.09799012,4206
8.10798912,3755
8.11798812,3238
8.12798712,2799
8.13798612,2350
8.14798512,1967
8.15798412,1677
8.16798312,1442
8.17798212,1305
8.18798112,1201
8.19798012,1022
8.20797912,1021
8.21797812,1098
8.22797712,1003
8.23797612,915
8.24797512,1000
8.25797412,1077
8.26797312,998
8.27797212,903
8.28797112,843
8.29797012,768
8.30796912,819
8.31796812,875
8.32796712,769
8.33796612,639
8.34796512,501
8.35796412,389
8.36796312,411
8.37796212,339
8.38796112,274
8.39796012,276
8.40795912,267
8.41795812,261
8.42795712,300
8.43795612,322
8.44795512,310
8.45795412,455
8.46795312,579
8.47795212,706
8.48795112,917
8.49795012,1098
8.50794912,1336
8.51794812,1815
8.52794712,2359
8.53794612,2718
8.54794512,3113
8.55794412,3663
8.56794312,4283
8.57794212,4774
8.58794112,5211
8.59794012,5592
8.60793912,6043
8.61793812,6399
8.62793712,6438
8.63793612,6375
8.64793512,6283
8.65793412,6066
8.66793312,5665
8.67793212,5160
8.68793112,4732
8.69793012,4190
8.70792912,3520
8.71792812,3074
8.72792712,2612
8.73792612,2024
8.74792512,1658
8.75792412,1463
8.76792312,1205
8.77792212,977
8.78792112,760
8.79792012,652
8.80791912,625
8.81791812,585
8.82791712,573
8.83791612,628
8.84791512,711
8.85791412,704
8.86791312,667
8.87791212,683
8.88791112,721
8.89791012,832
8.90790912,951
8.91790812,962
8.92790712,801
8.93790612,755
8.94790512,772
8.95790412,641
8.96790312,560
8.97790212,559
8.98790112,412
8.99790012,356
9.00789912,316
9.01789812,200
9.02789712,276
9.03789612,259
9.04789512,183
9.05789412,183
9.06789312,192
9.07789212,173
9.08789112,138
9.09789012,189
9.10788912,149
9.11788812,85
9.12788712,117
9.13788612,43
9.14788512,44
9.15788412,172
9.16788312,188
9.17788212,185
9.18788112,224
9.19788012,249
9.20787912,242
9.21787812,188
9.22787712,71
9.23787612,228
9.24787512,369
9.25787412,276
9.26787312,278
9.27787212,269
9.28787112,275
9.29787012,273
9.30786912,232
9.31786812,260
9.32786712,280
9.33786612,227
9.34786512,191
9.35786412,218
9.36786312,280
9.37786212,341
9.38786112,289
9.39786012,244
9.40785912,316
9.41785812,357
9.42785712,359
9.43785612,428
9.44785512,480
9.45785412,450
9.46785312,556
9.47785212,620
9.48785112,668
9.49785012,752
9.50784912,811
9.51784812,941
9.52784712,1030
9.53784612,1061
9.54784512,1033
9.55784412,998
9.56784312,1006
9.57784212,1063
9.58784112,1091
9.59784012,1051
9.60783912,1024
9.61783812,969
9.62783712,875
9.63783612,821
9.64783512,707
9.65783412,584
9.66783312,516
9.67783212,540
9.68783112,550
9.69783012,482
9.70782912,331
9.71782812,277
9.72782712,353
9.73782612,340
9.74782512,261
9.75782412,213
9.76782312,185
9.77782212,137
9.78782112,176
9.79782012,213
9.80781912,165
9.81781812,155
9.82781712,236
9.83781612,189
9.84781512,136
9.85781412,162
9.86781312,145
9.87781212,208
9.88781112,155
9.89781012,143
9.90780912,245
9.91780812,182
9.92780712,191
9.93780612,243
9.94780512,233
9.95780412,270
9.96780312,257
9.97780212,200
9.98780112,201
9.99780012,163
10.00779912,186
10.01779812,248
10.02779712,241
10.03779612,238
10.04779512,281
10.05779412,171
10.06779312,83
10.07779212,171
10.08779112,194
10.09779012,151
10.10778912,132
10.11778812,281
10.12778712,351
10.13778612,293
10.14778512,247
10.15778412,239
10.16778312,349
10.17778212,239
10.18778112,225
10.19778012,250
10.20777912,194
10.21777812,231
10.22777712,191
10.23777612,252
10.24777512,298
10.25777412,259
10.26777312,253
10.27777212,253
10.28777112,249
10.29777012,281
10.30776912,275
10.31776812,299
10.32776712,256
10.33776612,264
10.34776512,301
10.35776412,266
10.36776312,241
10.37776212,220
10.38776112,283
10.39776012,268
10.40775912,164
10.41775812,162
10.42775712,198
10.43775612,243
10.44775512,212
10.45775412,264
10.46775312,252
10.47775212,233
10.48775112,327
10.49775012,307
10.50774912,257
10.51774812,273
10.52774712,220
10.53774612,153
10.54774512,184
10.55774412,345
10.56774312,398
10.57774212,319
10.58774112,236
10.59774012,208
10.60773912,302
10.61773812,246
10.62773712,167
10.63773612,272
10.64773512,295
10.65773412,244
10.66773312,279
10.67773212,232
10.68773112,180
10.69773012,231
10.70772912,239
10.71772812,262
10.72772712,328
10.73772612,300
10.74772512,260
10.75772412,328
10.76772312,253
10.77772212,222
10.78772112,156
10.79772012,221
10.80771912,353
10.81771812,306
10.82771712,331
10.83771612,312
10.84771512,329
10.85771412,308
10.86771312,316
10.87771212,344
10.88771112,395
10.89771012,303
10.90770912,217
10.91770812,331
10.92770712,286
10.93770612,242
10.94770512,407
10.95770412,350
10.96770312,255
10.97770212,241
10.98770112,314
10.99770012,288
11.00769912,308
11.01769812,272
11.02769712,194
11.03769612,285
11.04769512,324
11.05769412,229
11.06769312,198
11.07769212,234
11.08769112,227
11.09769012,225
11.10768912,212
11.11768812,254
11.12768712,291
11.13768612,333
11.14768512,375
11.15768412,324
11.16768312,201
11.17768212,236
11.18768112,226
11.19768012,241
11.20767912,259
11.21767812,245
11.22767712,201
11.23767612,214
11.24767512,254
11.25767412,287
11.26767312,348
11.27767212,247
11.28767112,217
11.29767012,206
11.30766912,241
11.31766812,342
11.32766712,361
11.33766612,269
11.34766512,350
11.35766412,224
11.36766312,198
11.37766212,145
11.38766112,212
11.39766012,165
11.40765912,277
11.41765812,209
11.42765712,120
11.43765612,186
11.44765512,122
11.45765412,185
11.46765312,250
11.47765212,294
11.48765112,192
11.49765012,229
11.50764912,226
11.51764812,196
11.52764712,218
11.53764612,238
11.54764512,224
11.55764412,236
11.56764312,161
11.57764212,164
11.58764112,145
11.59764012,118
11.60763912,170
11.61763812,207
11.62763712,306
11.63763612,235
11.64763512,154
11.65763412,237
11.66763312,283
11.67763212,203
11.68763112,40
11.69763012,73
11.70762912,18
11.71762812,23
11.72762712,74
11.73762612,122
11.74762512,187
11.75762412,110
11.76762312,112
11.77762212,99
11.78762112,113
11.79762012,173
11.80761912,273
11.81761812,229
11.82761712,143
11.83761612,169
11.84761512,159
11.85761412,187
11.86761312,124
11.87761212,51
11.88761112,165
11.89761012,130
11.90760912,137
11.91760812,166
11.92760712,171
11.93760612,160
11.94760512,168
11.95760412,99
11.96760312,167
11.97760212,202
11.98760112,201
11.99760012,250
12.00759912,202
12.01759812,179
12.02759712,185
12.03759612,226
12.04759512,163
12.05759412,206
12.06759312,181
12.07759212,157
12.08759112,69
12.09759012,60
12.10758912,84
12.11758812,67
12.12758712,114
12.13758612,149
12.14758512,138
12.15758412,171
12.16758312,272
12.17758212,236
12.18758112,197
12.19758012,241
12.20757912,126
12.21757812,139
12.22757712,205
12.23757612,152
12.24757512,227
12.25757412,176
12.26757312,116
12.27757212,154
12.28757112,82
12.29757012,87
12.30756912,93
12.31756812,111
12.32756712,73
12.33756612,163
12.34756512,252
12.35756412,86
12.36756312,121
12.37756212,274
12.38756112,187
12.39756012,116
12.40755912,179
12.41755812,219
12.42755712,263
12.43755612,171
12.44755512,120
12.45755412,88
12.46755312,71
12.47755212,219
12.48755112,198
12.49755012,246
12.50754912,210
12.51754812,177
12.52754712,132
12.53754612,130
12.54754512,128
12.55754412,105
12.56754312,254
12.57754212,236
12.58754112,174
12.59754012,191
12.60753912,115
12.61753812,135
12.62753712,79
12.63753612,31
12.64753512,141
12.65753412,181
12.66753312,149
12.67753212,146
12.68753112,223
12.69753012,197
12.70752912,190
12.71752812,210
12.72752712,146
12.73752612,145
12.74752512,89
12.75752412,117
12.76752312,164
12.77752212,143
12.78752112,148
12.79752012,190
12.80751912,162
12.81751812,158
12.82751712,122
12.83751612,150
12.84751512,220
12.85751412,266
12.86751312,75
12.87751212,108
12.88751112,128
12.89751012,144
12.90750912,184
12.91750812,128
12.92750712,0
12.93750612,155
12.94750512,81
12.95750412,175
12.96750312,128
12.97750212,223
12.98750112,179
12.99750012,147
13.00749912,139
13.01749812,99
13.02749712,126
13.03749612,120
13.04749512,226
13.05749412,181
13.06749312,9
13.07749212,129
13.08749112,134
13.09749012,138
13.10748912,162
13.11748812,74
13.12748712,169
13.13748612,107
13.14748512,115
13.15748412,106
13.16748312,144
13.17748212,110
13.18748112,149
13.19748012,102
13.20747912,153
13.21747812,163
13.22747712,144
13.23747612,93
13.24747512,113
13.25747412,211
13.26747312,213
13.27747212,198
13.28747112,128
13.29747012,46
13.30746912,134
13.31746812,99
13.32746712,152
13.33746612,70
13.34746512,154
13.35746412,213
13.36746312,223
13.37746212,210
13.38746112,158
13.39746012,131
13.40745912,124
13.41745812,152
13.42745712,275
13.43745612,147
13.44745512,132
13.45745412,77
13.46745312,167
13.47745212,265
13.48745112,144
13.49745012,171
13.50744912,186
13.51744812,137
13.52744712,207
13.53744612,194
13.54744512,160
13.55744412,158
13.56744312,221
13.57744212,191
13.58744112,105
13.59744012,281
13.60743912,155
13.61743812,17
13.62743712,139
13.63743612,202
13.64743512,191
13.65743412,146
13.66743312,143
13.67743212,185
13.68743112,106
13.69743012,70
13.70742912,124
13.71742812,107
13.72742712,95
13.73742612,168
13.74742512,195
13.75742412,150
13.76742312,101
13.77742212,152
13.78742112,0
13.79742012,49
13.80741912,57
13.81741812,158
13.82741712,126
13.83741612,75
13.84741512,112
13.85741412,101
13.86741312,89
13.87741212,222
13.88741112,82
13.89741012,72
13.90740912,67
13.91740812,172
13.92740712,74
13.93740612,115
13.94740512,130
13.95740412,121
13.96740312,132
13.97740212,35
13.98740112,136
13.99740012,172
14.00739912,189
14.01739812,120
14.02739712,141
14.03739612,128
14.04739512,321
14.05739412,135
14.06739312,149
14.07739212,72
14.08739112,198
14.09739012,239
14.10738912,156
14.11738812,158
14.12738712,59
14.13738612,103
14.14738512,135
14.15738412,45
14.16738312,121
14.17738212,83
14.18738112,158
14.19738012,184
14.20737912,12
14.21737812,83
14.22737712,89
14.23737612,194
14.24737512,83
14.25737412,118
14.26737312,113
14.27737212,90
14.28737112,107
14.29737012,34
14.30736912,117
14.31736812,152
14.32736712,57
14.33736612,172
14.34736512,178
14.35736412,89
14.36736312,128
14.37736212,142
14.38736112,161
14.39736012,190
14.40735912,191
14.41735812,20
14.42735712,121
14.43735612,97
14.44735512,217
14.45735412,98
14.46735312,161
14.47735212,62
14.48735112,74
14.49735012,129
14.50734912,218
14.51734812,216
14.52734712,174
14.53734612,77
14.54734512,123
14.55734412,128
14.56734312,164
14.57734212,99
14.58734112,41
14.59734012,69
14.60733912,166
14.61733812,87
14.62733712,135
14.63733612,92
14.64733512,119
14.65733412,117
14.66733312,48
14.67733212,107
14.68733112,82
14.69733012,130
14.70732912,100
14.71732812,150
14.72732712,211
14.73732612,250
14.74732512,136
14.75732412,177
14.76732312,116
14.77732212,118
14.78732112,86
14.79732012,208
14.80731912,168
14.81731812,206
14.82731712,71
14.83731612,46
14.84731512,105
14.85731412,94
14.86731312,133
14.87731212,110
14.88731112,87
14.89731012,36
14.90730912,10
14.91730812,54
14.92730712,66
14.93730612,155
14.94730512,182
14.95730412,102
14.96730312,0
14.97730212,143
14.98730112,107
14.99730012,97
15.00729912,95
15.01729812,159
15.02729712,219
15.03729612,116
15.04729512,43
15.05729412,151
15.06729312,177
15.07729212,127
15.08729112,188
15.09729012,65
15.10728912,110
15.11728812,111
15.12728712,218
15.13728612,130
15.14728512,130
15.15728412,175
15.16728312,79
15.17728212,154
15.18728112,55
15.19728012,160
15.20727912,116
15.21727812,107
15.22727712,131
15.23727612,144
15.24727512,87
15.25727412,120
15.26727312,105
15.27727212,158
15.28727112,134
15.29727012,29
15.30726912,123
15.31726812,105
15.32726712,55
15.33726612,121
15.34726512,46
15.35726412,80
15.36726312,139
15.37726212,62
15.38726112,84
15.39726012,82
15.40725912,224
15.41725812,27
15.42725712,112
15.43725612,99
15.44725512,120
15.45725412,114
15.46725312,169
15.47725212,95
15.48725112,67
15.49725012,140
15.50724912,68
15.51724812,68
15.52724712,113
15.53724612,134
15.54724512,37
15.55724412,37
15.56724312,65
15.57724212,63
15.58724112,77
15.59724012,51
15.60723912,114
15.61723812,104
15.62723712,23
15.63723612,131
15.64723512,76
15.65723412,139
15.66723312,134
15.67723212,51
15.68723112,94
15.69723012,55
15.70722912,136
15.71722812,0
15.72722712,98
15.73722612,26
15.74722512,68
15.75722412,84
15.76722312,71
15.77722212,84
15.78722112,54
15.79722012,97
15.80721912,89
15.81721812,63
15.82721712,163
15.83721612,179
15.84721512,16
15.85721412,102
15.86721312,69
15.87721212,69
15.88721112,14
15.89721012,116
15.90720912,95
15.91720812,44
15.92720712,68
15.93720612,54
15.94720512,49
15.95720412,19
15.96720312,93
15.97720212,76
15.98720112,39
15.99720012,51
16.00719912,76
16.01719812,84
16.02719712,0
16.03719612,62
16.04719512,66
16.05719412,116
16.06719312,121
16.07719212,102
16.08719112,142
16.09719012,95
16.10718912,100
16.11718812,116
16.12718712,121
16.13718612,91
16.14718512,101
16.15718412,24
16.16718312,139
16.17718212,115
16.18718112,142
16.19718012,67
16.20717912,68
16.21717812,76
16.22717712,0
16.23717612,85
16.24717512,134
16.25717412,76
16.26717312,50
16.27717212,73
16.28717112,0
16.29717012,82
16.30716912,82
16.31716812,90
16.32716712,80
16.33716612,80
16.34716512,120
16.35716412,84
16.36716312,141
16.37716212,139
16.38716112,119
16.39716012,78
16.40715912,51
16.41715812,104
16.42715712,131
16.43715612,94
16.44715512,11
16.45715412,84
16.46715312,94
16.47715212,70
16.48715112,94
16.49715012,195
16.50714912,150
16.51714812,133
16.52714712,121
16.53714612,110
16.54714512,92
16.55714412,77
16.56714312,118
16.57714212,98
16.58714112,169
16.59714012,138
16.60713912,97
16.61713812,88
16.62713712,72
16.63713612,105
16.64713512,51
16.65713412,35
16.66713312,131
16.67713212,64
16.68713112,137
16.69713012,94
16.70712912,109
16.71712812,115
16.72712712,97
16.73712612,112
16.74712512,140
16.75712412,76
16.76712312,119
16.77712212,132
16.78712112,148
16.79712012,63
16.80711912,171
16.81711812,155
16.82711712,0
16.83711612,40
16.84711512,7
16.85711412,100
16.86711312,130
16.87711212,57
16.88711112,0
16.89711012,109
16.90710912,57
16.91710812,107
16.92710712,34
16.93710612,99
16.94710512,0
16.95710412,35
16.96710312,64
16.97710212,137
16.98710112,80
16.99710012,142
17.00709912,99
17.01709812,83
17.02709712,39
17.03709612,38
17.04709512,49
17.05709412,132
17.06709312,74
17.07709212,120
17.08709112,34
17.09709012,28
17.10708912,34
17.11708812,47
17.12708712,60
17.13708612,0
17.14708512,29
17.15708412,95
17.16708312,56
17.17708212,34
17.18708112,68
