en,counts
3.99840012,58
4.00839912,82
4.01839812,57
4.02839712,57
4.03839612,54
4.04839512,36
4.05839412,43
4.06839312,46
4.07839212,36
4.08839112,14
4.09839012,6
4.10838912,2
4.11838812,9
4.12838712,19
4.13838612,18
4.14838512,2
4.15838412,0
4.16838312,6
4.17838212,31
4.18838112,4
4.19838012,6
4.20837912,53
4.21837812,43
4.22837712,37
4.23837612,25
4.24837512,2
4.25837412,2
4.26837312,2
4.27837212,0
4.28837112,18
4.29837012,17
4.30836912,0
4.31836812,2
4.32836712,11
4.33836612,13
4.34836512,16
4.35836412,5
4.36836312,0
4.37836212,0
4.38836112,14
4.39836012,16
4.40835912,37
4.41835812,40
4.42835712,38
4.43835612,55
4.44835512,74
4.45835412,77
4.46835312,86
4.47835212,128
4.48835112,142
4.49835012,166
4.50834912,172
4.51834812,135
4.52834712,146
4.53834612,160
4.54834512,122
4.55834412,127
4.56834312,91
4.57834212,55
4.58834112,71
4.59834012,57
4.60833912,68
4.61833812,25
4.62833712,19
4.63833612,4
4.64833512,0
4.65833412,0
4.66833312,13
4.67833212,14
4.68833112,16
4.69833012,0
4.70832912,0
4.71832812,19
4.72832712,17
4.73832612,17
4.74832512,13
4.75832412,10
4.76832312,0
4.77832212,0
4.78832112,46
4.79832012,77
4.80831912,139
4.81831812,264
4.82831712,432
4.83831612,703
4.84831512,981
4.85831412,1336
4.86831312,1792
4.87831212,2264
4.88831112,2660
4.89831012,3316
4.90830912,3923
4.91830812,4527
4.92830712,5022
4.93830612,5323
4.94830512,5479
4.95830412,5479
4.96830312,5322
4.97830212,4978
4.98830112,4512
4.99830012,3948
5.00829912,3266
5.01829812,2714
5.02829712,2174
5.03829612,1722
5.04829512,1314
5.05829412,938
5.06829312,536
5.07829212,373
5.08829112,260
5.09829012,161
5.10828912,95
5.11828812,31
5.12828712,0
5.13828612,0
5.14828512,32
5.15828412,4
5.16828312,0
5.17828212,5
5.18828112,34
5.19828012,18
5.20827912,14
5.21827812,0
5.22827712,0
5.23827612,74
5.24827512,139
5.25827412,194
5.26827312,280
5.27827212,436
5.28827112,634
5.29827012,892
5.30826912,1262
5.31826812,1769
5.32826712,2239
5.33826612,2852
5.34826512,3621
5.35826412,4336
5.36826312,4908
5.37826212,5624
5.38826112,6227
5.39826012,6754
5.40825912,7097
5.41825812,7150
5.42825712,6971
5.43825612,6618
5.44825512,6017
5.45825412,5334
5.46825312,4652
5.47825212,4084
5.48825112,3384
5.49825012,2659
5.50824912,2092
5.51824812,1613
5.52824712,1198
5.53824612,878
5.54824512,613
5.55824412,354
5.56824312,271
5.57824212,203
5.58824112,134
5.59824012,121
5.60823912,44
5.61823812,2
5.62823712,39
5.63823612,31
5.64823512,31
5.65823412,63
5.66823312,47
5.67823212,64
5.68823112,91
5.69823012,102
5.70822912,142
5.71822812,192
5.72822712,203
5.73822612,260
5.74822512,399
5.75822412,513
5.76822312,670
5.77822212,922
5.78822112,1293
5.79822012,1824
5.80821912,2371
5.81821812,3006
5.82821712,3674
5.83821612,4372
5.84821512,5134
5.85821412,5842
5.86821312,6420
5.87821212,6927
5.88821112,7339
5.89821012,7543
5.90820912,7535
5.91820812,7210
5.92820712,6801
5.93820612,6330
5.94820512,5685
5.95820412,4893
5.96820312,4185
5.97820212,3484
5.98820112,2925
5.99820012,2301
6.00819912,1774
6.01819812,1268
6.02819712,972
6.03819612,701
6.04819512,530
6.05819412,361
6.06819312,236
6.07819212,236
6.08819112,205
6.09819012,126
6.10818912,102
6.11818812,77
6.12818712,72
6.13818612,50
6.14818512,38
6.15818412,92
6.16818312,79
6.17818212,71
6.18818112,96
6.19818012,155
6.20817912,157
6.21817812,201
6.22817712,221
6.23817612,267
6.24817512,445
6.25817412,587
6.26817312,769
6.27817212,1130
6.28817112,1533
6.29817012,1956
6.30816912,2382
6.31816812,3002
6.32816712,3782
6.33816612,4450
6.34816512,5130
6.35816412,5768
6.36816312,6395
6.37816212,6926
6.38816112,7369
6.39816012,7568
6.40815912,7468
6.41815812,7286
6.42815712,7083
6.43815612,6724
6.44815512,6163
6.45815412,5597
6.46815312,4979
6.47815212,4270
6.48815112,3653
6.49815012,3058
6.50814912,2491
6.51814812,1993
6.52814712,1527
6.53814612,1313
6.54814512,1102
6.55814412,829
6.56814312,636
6.57814212,379
6.58814112,289
6.59814012,250
6.60813912,187
6.61813812,108
6.62813712,30
6.63813612,0
6.64813512,17
6.65813412,56
6.66813312,50
6.67813212,0
6.68813112,0
6.69813012,5
6.70812912,11
6.71812812,58
6.72812712,44
6.73812612,127
6.74812512,261
6.75812412,297
6.76812312,365
6.77812212,445
6.78812112,604
6.79812012,868
6.80811912,1139
6.81811812,1574
6.82811712,1982
6.83811612,2573
6.84811512,3224
6.85811412,3802
6.86811312,4424
6.87811212,5039
6.88811112,5679
6.89811012,6119
6.90810912,6474
6.91810812,6761
6.92810712,6881
6.93810612,6887
6.94810512,6676
6.95810412,6283
6.96810312,5792
6.97810212,5331
6.98810112,4818
6.99810012,4294
7.00809912,3679
7.01809812,3168
7.02809712,2640
7.03809612,2300
7.04809512,2030
7.05809412,1726
7.06809312,1544
7.07809212,1333
7.08809112,1127
7.09809012,951
7.10808912,723
7.11808812,560
7.12808712,471
7.13808612,390
7.14808512,278
7.15808412,156
7.16808312,127
7.17808212,123
7.18808112,67
7.19808012,51
7.20807912,6
7.21807812,6
7.22807712,0
7.23807612,41
7.24807512,0
7.25807412,0
7.26807312,19
7.27807212,8
7.28807112,40
7.29807012,116
7.30806912,255
7.31806812,346
7.32806712,528
7.33806612,695
7.34806512,912
7.35806412,1309
7.36806312,1717
7.37806212,2333
7.38806112,2924
7.39806012,3336
7.40805912,3895
7.41805812,4481
7.42805712,5055
7.43805612,5513
7.44805512,5939
7.45805412,6456
7.46805312,6585
7.47805212,6532
7.48805112,6439
7.49805012,6131
7.50804912,5803
7.51804812,5324
7.52804712,4794
7.53804612,4270
7.54804512,3696
7.55804412,3205
7.56804312,2822
7.57804212,2424
7.58804112,1960
7.59804012,1714
7.60803912,1526
7.61803812,1352
7.62803712,1248
7.63803612,1129
7.64803512,1030
7.65803412,881
7.66803312,870
7.67803212,875
7.68803112,687
7.69803012,592
7.70802912,505
7.71802812,433
7.72802712,304
7.73802612,175
7.74802512,109
7.75802412,67
7.76802312,56
7.77802212,54
7.78802112,28
7.79802012,0
7.80801912,0
7.81801812,16
7.82801712,0
7.83801612,0
7.84801512,13
7.85801412,69
7.86801312,156
7.87801212,257
7.88801112,341
7.89801012,532
7.90800912,741
7.91800812,907
7.92800712,1252
7.93800612,1662
7.94800512,2046
7.95800412,2486
7.96800312,3061
7.97800212,3535
7.98800112,3972
7.99800012,4552
8.00799912,4898
8.01799812,5126
8.02799712,5473
8.03799612,5712
8.04799512,5595
8.05799412,5339
8.06799312,5220
8.07799212,4949
8.08799112,4600
8.09799012,4103
8.10798912,3484
8.11798812,3044
8.12798712,2625
8.13798612,2194
8.14798512,1866
8.15798412,1562
8.16798312,1291
8.17798212,1086
8.18798112,1017
8.19798012,996
8.20797912,898
8.21797812,853
8.22797712,861
8.23797612,853
8.24797512,959
8.25797412,975
8.26797312,838
8.27797212,866
8.28797112,866
8.29797012,760
8.30796912,719
8.31796812,719
8.32796712,654
8.33796612,530
8.34796512,506
8.35796412,481
8.36796312,380
8.37796212,290
8.38796112,180
8.39796012,205
8.40795912,193
8.41795812,190
8.42795712,234
8.43795612,226
8.44795512,169
8.45795412,230
8.46795312,340
8.47795212,480
8.48795112,753
8.49795012,992
8.50794912,1233
8.51794812,1497
8.52794712,1839
8.53794612,2248
8.54794512,2726
8.55794412,3246
8.56794312,3747
8.57794212,4181
8.58794112,4638
8.59794012,5140
8.60793912,5414
8.61793812,5475
8.62793712,5600
8.63793612,5651
8.64793512,5538
8.65793412,5331
8.66793312,5087
8.67793212,4658
8.68793112,4191
8.69793012,3675
8.70792912,3111
8.71792812,2687
8.72792712,2211
8.73792612,1768
8.74792512,1515
8.75792412,1296
8.76792312,988
8.77792212,757
8.78792112,630
8.79792012,586
8.80791912,544
8.81791812,459
8.82791712,406
8.83791612,490
8.84791512,561
8.85791412,576
8.86791312,683
8.87791212,715
8.88791112,778
8.89791012,804
8.90790912,754
8.91790812,768
8.92790712,789
8.93790612,687
8.94790512,644
8.95790412,645
8.96790312,615
8.97790212,506
8.98790112,403
8.99790012,332
9.00789912,225
9.01789812,167
9.02789712,156
9.03789612,102
9.04789512,25
9.05789412,92
9.06789312,104
9.07789212,27
9.08789112,72
9.09789012,70
9.10788912,37
9.11788812,120
9.12788712,146
9.13788612,110
9.14788512,106
9.15788412,91
9.16788312,48
9.17788212,47
9.18788112,86
9.19788012,54
9.20787912,86
9.21787812,178
9.22787712,168
9.23787612,129
9.24787512,239
9.25787412,312
9.26787312,190
9.27787212,124
9.28787112,157
9.29787012,167
9.30786912,149
9.31786812,169
9.32786712,170
9.33786612,186
9.34786512,199
9.35786412,274
9.36786312,288
9.37786212,185
9.38786112,136
9.39786012,185
9.40785912,254
9.41785812,257
9.42785712,290
9.43785612,404
9.44785512,448
9.45785412,366
9.46785312,357
9.47785212,502
9.48785112,630
9.49785012,603
9.50784912,616
9.51784812,739
9.52784712,823
9.53784612,810
9.54784512,849
9.55784412,965
9.56784312,937
9.57784212,890
9.58784112,955
9.59784012,927
9.60783912,827
9.61783812,812
9.62783712,791
9.63783612,694
9.64783512,601
9.65783412,547
9.66783312,491
9.67783212,376
9.68783112,369
9.69783012,350
9.70782912,254
9.71782812,194
9.72782712,182
9.73782612,253
9.74782512,254
9.75782412,216
9.76782312,215
9.77782212,121
9.78782112,56
9.79782012,110
9.80781912,117
9.81781812,144
9.82781712,147
9.83781612,135
9.84781512,225
9.85781412,219
9.86781312,100
9.87781212,52
9.88781112,143
9.89781012,212
9.90780912,154
9.91780812,113
9.92780712,179
9.93780612,143
9.94780512,132
9.95780412,220
9.96780312,146
9.97780212,92
9.98780112,129
9.99780012,220
10.00779912,243
10.01779812,227
10.02779712,234
10.03779612,199
10.04779512,163
10.05779412,151
10.06779312,224
10.07779212,239
10.08779112,118
10.09779012,152
10.10778912,179
10.11778812,138
10.12778712,193
10.13778612,248
10.14778512,210
10.15778412,148
10.16778312,160
10.17778212,144
10.18778112,80
10.19778012,71
10.20777912,174
10.21777812,240
10.22777712,202
10.23777612,271
10.24777512,277
10.25777412,151
10.26777312,56
10.27777212,140
10.28777112,262
10.29777012,222
10.30776912,228
10.31776812,167
10.32776712,160
10.33776612,224
10.34776512,190
10.35776412,158
10.36776312,130
10.37776212,190
10.38776112,241
10.39776012,268
10.40775912,223
10.41775812,213
10.42775712,187
10.43775612,169
10.44775512,196
10.45775412,219
10.46775312,204
10.47775212,113
10.48775112,154
10.49775012,172
10.50774912,169
10.51774812,174
10.52774712,148
10.53774612,193
10.54774512,256
10.55774412,283
10.56774312,247
10.57774212,133
10.58774112,166
10.59774012,261
10.60773912,337
10.61773812,321
10.62773712,284
10.63773612,179
10.64773512,204
10.65773412,215
10.66773312,183
10.67773212,176
10.68773112,193
10.69773012,219
10.70772912,146
10.71772812,133
10.72772712,216
10.73772612,177
10.74772512,167
10.75772412,177
10.76772312,149
10.77772212,95
10.78772112,125
10.79772012,175
10.80771912,109
10.81771812,199
10.82771712,234
10.83771612,199
10.84771512,143
10.85771412,202
10.86771312,227
10.87771212,183
10.88771112,142
10.89771012,74
10.90770912,107
10.91770812,165
10.92770712,250
10.93770612,249
10.94770512,246
10.95770412,273
10.96770312,189
10.97770212,159
10.98770112,155
10.99770012,112
11.00769912,200
11.01769812,157
11.02769712,183
11.03769612,170
11.04769512,205
11.05769412,226
11.06769312,244
11.07769212,253
11.08769112,156
11.09769012,154
11.10768912,230
11.11768812,204
11.12768712,184
11.13768612,165
11.14768512,173
11.15768412,67
11.16768312,153
11.17768212,218
11.18768112,185
11.19768012,157
11.20767912,208
11.21767812,205
11.22767712,143
11.23767612,200
11.24767512,287
11.25767412,191
11.26767312,98
11.27767212,117
11.28767112,63
11.29767012,155
11.30766912,262
11.31766812,149
11.32766712,158
11.33766612,122
11.34766512,56
11.35766412,122
11.36766312,147
11.37766212,184
11.38766112,160
11.39766012,147
11.40765912,166
11.41765812,157
11.42765712,144
11.43765612,64
11.44765512,131
11.45765412,194
11.46765312,140
11.47765212,108
11.48765112,101
11.49765012,69
11.50764912,95
11.51764812,178
11.52764712,126
11.53764612,80
11.54764512,34
11.55764412,115
11.56764312,79
11.57764212,159
11.58764112,192
11.59764012,58
11.60763912,116
11.61763812,192
11.62763712,119
11.63763612,101
11.64763512,23
11.65763412,83
11.66763312,80
11.67763212,85
11.68763112,92
11.69763012,76
11.70762912,89
11.71762812,190
11.72762712,205
11.73762612,110
11.74762512,89
11.75762412,152
11.76762312,175
11.77762212,163
11.78762112,110
11.79762012,154
11.80761912,170
11.81761812,173
11.82761712,103
11.83761612,101
11.84761512,160
11.85761412,162
11.86761312,181
11.87761212,164
11.88761112,98
11.89761012,135
11.90760912,193
11.91760812,89
11.92760712,95
11.93760612,112
11.94760512,133
11.95760412,92
11.96760312,142
11.97760212,108
11.98760112,81
11.99760012,124
12.00759912,158
12.01759812,167
12.02759712,138
12.03759612,168
12.04759512,146
12.05759412,64
12.06759312,61
12.07759212,140
12.08759112,109
12.09759012,64
12.10758912,84
12.11758812,163
12.12758712,218
12.13758612,163
12.14758512,96
12.15758412,217
12.16758312,248
12.17758212,148
12.18758112,171
12.19758012,118
12.20757912,0
12.21757812,82
12.22757712,67
12.23757612,146
12.24757512,84
12.25757412,124
12.26757312,98
12.27757212,83
12.28757112,180
12.29757012,189
12.30756912,138
12.31756812,78
12.32756712,118
12.33756612,109
12.34756512,131
12.35756412,68
12.36756312,81
12.37756212,142
12.38756112,188
12.39756012,132
12.40755912,84
12.41755812,125
12.42755712,67
12.43755612,124
12.44755512,68
12.45755412,80
12.46755312,110
12.47755212,112
12.48755112,128
12.49755012,168
12.50754912,83
12.51754812,117
12.52754712,54
12.53754612,154
12.54754512,159
12.55754412,106
12.56754312,167
12.57754212,117
12.58754112,58
12.59754012,100
12.60753912,117
12.61753812,111
12.62753712,54
12.63753612,61
12.64753512,92
12.65753412,76
12.66753312,81
12.67753212,56
12.68753112,71
12.69753012,116
12.70752912,36
12.71752812,121
12.72752712,172
12.73752612,116
12.74752512,140
12.75752412,146
12.76752312,174
12.77752212,145
12.78752112,159
12.79752012,135
12.80751912,95
12.81751812,109
12.82751712,96
12.83751612,75
12.84751512,135
12.85751412,119
12.86751312,174
12.87751212,130
12.88751112,74
12.89751012,161
12.90750912,180
12.91750812,131
12.92750712,83
12.93750612,222
12.94750512,182
12.95750412,107
12.96750312,166
12.97750212,178
12.98750112,57
12.99750012,130
13.00749912,122
13.01749812,175
13.02749712,126
13.03749612,57
13.04749512,86
13.05749412,140
13.06749312,197
13.07749212,140
13.08749112,128
13.09749012,189
13.10748912,166
13.11748812,70
13.12748712,89
13.13748612,181
13.14748512,173
13.15748412,139
13.16748312,144
13.17748212,98
13.18748112,161
13.19748012,117
13.20747912,170
13.21747812,157
13.22747712,88
13.23747612,0
13.24747512,111
13.25747412,106
13.26747312,167
13.27747212,176
13.28747112,171
13.29747012,146
13.30746912,224
13.31746812,211
13.32746712,122
13.33746612,92
13.34746512,182
13.35746412,174
13.36746312,74
13.37746212,184
13.38746112,208
13.39746012,174
13.40745912,118
13.41745812,157
13.42745712,156
13.43745612,0
13.44745512,163
13.45745412,155
13.46745312,94
13.47745212,109
13.48745112,120
13.49745012,123
13.50744912,123
13.51744812,126
13.52744712,169
13.53744612,176
13.54744512,133
13.55744412,157
13.56744312,162
13.57744212,178
13.58744112,179
13.59744012,164
13.60743912,73
13.61743812,101
13.62743712,119
13.63743612,112
13.64743512,104
13.65743412,134
13.66743312,87
13.67743212,181
13.68743112,148
13.69743012,176
13.70742912,79
13.71742812,200
13.72742712,145
13.73742612,97
13.74742512,112
13.75742412,114
13.76742312,94
13.77742212,125
13.78742112,109
13.79742012,124
13.80741912,83
13.81741812,110
13.82741712,115
13.83741612,72
13.84741512,129
13.85741412,109
13.86741312,107
13.87741212,70
13.88741112,179
13.89741012,95
13.90740912,98
13.91740812,88
13.92740712,113
13.93740612,158
13.94740512,140
13.95740412,92
13.96740312,67
13.97740212,14
13.98740112,86
13.99740012,60
14.00739912,145
14.01739812,84
14.02739712,101
14.03739612,193
14.04739512,135
14.05739412,170
14.06739312,117
14.07739212,138
14.08739112,142
14.09739012,86
14.10738912,113
14.11738812,77
14.12738712,84
14.13738612,34
14.14738512,191
14.15738412,187
14.16738312,109
14.17738212,102
14.18738112,163
14.19738012,173
14.20737912,122
14.21737812,158
14.22737712,117
14.23737612,86
14.24737512,15
14.25737412,70
14.26737312,171
14.27737212,141
14.28737112,122
14.29737012,77
14.30736912,150
14.31736812,25
14.32736712,38
14.33736612,101
14.34736512,114
14.35736412,117
14.36736312,175
14.37736212,70
14.38736112,124
14.39736012,24
14.40735912,97
14.41735812,97
14.42735712,140
14.43735612,111
14.44735512,58
14.45735412,127
14.46735312,98
14.47735212,141
14.48735112,95
14.49735012,153
14.50734912,132
14.51734812,117
14.52734712,89
14.53734612,122
14.54734512,176
14.55734412,131
14.56734312,88
14.57734212,223
14.58734112,94
14.59734012,83
14.60733912,212
14.61733812,91
14.62733712,41
14.63733612,84
14.64733512,167
14.65733412,0
14.66733312,135
14.67733212,147
14.68733112,114
14.69733012,56
14.70732912,96
14.71732812,101
14.72732712,92
14.73732612,163
14.74732512,170
14.75732412,118
14.76732312,128
14.77732212,150
14.78732112,147
14.79732012,118
14.80731912,139
14.81731812,127
14.82731712,112
14.83731612,38
14.84731512,10
14.85731412,75
14.86731312,152
14.87731212,149
14.88731112,84
14.89731012,62
14.90730912,134
14.91730812,131
14.92730712,89
14.93730612,36
14.94730512,60
14.95730412,55
14.96730312,49
14.97730212,99
14.98730112,96
14.99730012,74
15.00729912,55
15.01729812,119
15.02729712,106
15.03729612,83
15.04729512,68
15.05729412,5
15.06729312,18
15.07729212,160
15.08729112,83
15.09729012,62
15.10728912,48
15.11728812,76
15.12728712,70
15.13728612,48
15.14728512,163
15.15728412,97
15.16728312,69
15.17728212,111
15.18728112,129
15.19728012,127
15.20727912,99
15.21727812,52
15.22727712,77
15.23727612,104
15.24727512,171
15.25727412,63
15.26727312,92
15.27727212,159
15.28727112,124
15.29727012,88
15.30726912,114
15.31726812,83
15.32726712,141
15.33726612,172
15.34726512,82
15.35726412,109
15.36726312,97
15.37726212,71
15.38726112,103
15.39726012,51
15.40725912,94
15.41725812,60
15.42725712,117
15.43725612,77
15.44725512,14
15.45725412,41
15.46725312,80
15.47725212,44
15.48725112,67
15.49725012,120
15.50724912,74
15.51724812,90
15.52724712,84
15.53724612,59
15.54724512,83
15.55724412,109
15.56724312,109
15.57724212,125
15.58724112,17
15.59724012,104
15.60723912,44
15.61723812,162
15.62723712,93
15.63723612,37
15.64723512,65
15.65723412,57
15.66723312,136
15.67723212,140
15.68723112,187
15.69723012,85
15.70722912,92
15.71722812,79
15.72722712,105
15.73722612,61
15.74722512,86
15.75722412,28
15.76722312,93
15.77722212,152
15.78722112,121
15.79722012,52
15.80721912,146
15.81721812,67
15.82721712,69
15.83721612,169
15.84721512,165
15.85721412,128
15.86721312,79
15.87721212,72
15.88721112,76
15.89721012,117
15.90720912,81
15.91720812,94
15.92720712,89
15.93720612,91
15.94720512,73
15.95720412,121
15.96720312,131
15.97720212,51
15.98720112,64
15.99720012,34
16.00719912,0
16.01719812,11
16.02719712,48
16.03719612,136
16.04719512,49
16.05719412,117
16.06719312,67
16.07719212,96
16.08719112,123
16.09719012,134
16.10718912,116
16.11718812,105
16.12718712,140
16.13718612,91
16.14718512,126
16.15718412,24
16.16718312,73
16.17718212,142
16.18718112,147
16.19718012,98
16.20717912,60
16.21717812,124
16.22717712,50
16.23717612,112
16.24717512,66
16.25717412,112
16.26717312,105
16.27717212,68
16.28717112,74
16.29717012,66
16.30716912,60
16.31716812,110
16.32716712,29
16.33716612,64
16.34716512,23
16.35716412,92
16.36716312,89
16.37716212,131
16.38716112,66
16.39716012,139
16.40715912,77
16.41715812,77
16.42715712,100
16.43715612,116
16.44715512,97
16.45715412,77
16.46715312,77
16.47715212,69
16.48715112,93
16.49715012,117
16.50714912,106
16.51714812,135
16.52714712,83
16.53714612,119
16.54714512,114
16.55714412,135
16.56714312,67
16.57714212,113
16.58714112,53
16.59714012,93
16.60713912,2
16.61713812,124
16.62713712,21
16.63713612,40
16.64713512,0
16.65713412,66
16.66713312,56
16.67713212,111
16.68713112,116
16.69713012,56
16.70712912,72
16.71712812,114
16.72712712,103
16.73712612,79
16.74712512,70
16.75712412,97
16.76712312,62
16.77712212,22
16.78712112,30
16.79712012,20
16.80711912,32
16.81711812,34
16.82711712,10
16.83711612,105
16.84711512,83
16.85711412,127
16.86711312,79
16.87711212,36
16.88711112,71
16.89711012,67
16.90710912,42
16.91710812,85
16.92710712,62
16.93710612,112
16.94710512,83
16.95710412,104
16.96710312,102
16.97710212,16
16.98710112,61
16.99710012,76
17.00709912,34
17.01709812,76
17.02709712,84
17.03709612,95
17.04709512,20
17.05709412,106
17.06709312,51
17.07709212,40
17.08709112,119
17.09709012,21
17.10708912,72
17.11708812,46
17.12708712,91
17.13708612,54
17.14708512,44
17.15708412,83
17.16708312,66
17.17708212,70
17.18708112,71
17.19708012,30
17.20707912,35
17.21707812,5
