en,counts
6.22817712,0
6.23817612,-17
6.24817512,32
6.25817412,56
6.26817312,51
6.27817212,69
6.28817112,175
6.29817012,153
6.30816912,121
6.31816812,100
6.32816712,137
6.33816612,244
6.34816512,241
6.35816412,241
6.36816312,255
6.37816212,234
6.38816112,254
6.39816012,273
6.40815912,259
6.41815812,302
6.42815712,278
6.43815612,222
6.44815512,237
6.45815412,268
6.46815312,133
6.47815212,115
6.48815112,115
6.49815012,89
6.50814912,69
6.51814812,70
6.52814712,35
6.53814612,3
6.54814512,5
6.55814412,17
6.56814312,3
6.57814212,-11
6.58814112,-14
6.59814012,22
6.60813912,-12
6.61813812,12
6.62813712,-11
6.63813612,-25
6.64813512,4
6.65813412,-33
6.66813312,23
6.67813212,67
6.68813112,40
6.69813012,36
6.70812912,-17
6.71812812,47
6.72812712,40
6.73812612,34
6.74812512,-12
6.75812412,2
6.76812312,10
6.77812212,-14
6.78812112,-8
6.79812012,4
6.80811912,17
6.81811812,-26
6.82811712,-30
6.83811612,34
6.84811512,33
6.85811412,26
6.86811312,55
6.87811212,-5
6.88811112,-31
6.89811012,43
6.90810912,46
6.91810812,27
6.92810712,38
6.93810612,11
6.94810512,-8
6.95810412,-29
6.96810312,-56
6.97810212,4
6.98810112,13
6.99810012,-16
7.00809912,23
7.01809812,62
7.02809712,22
7.03809612,-7
7.04809512,9
7.05809412,4
7.06809312,32
7.07809212,69
7.08809112,51
7.09809012,79
7.10808912,30
7.11808812,13
7.12808712,16
7.13808612,29
7.14808512,48
7.15808412,24
7.16808312,-6
7.17808212,19
7.18808112,42
7.19808012,49
7.20807912,53
7.21807812,-23
7.22807712,-65
7.23807612,4
7.24807512,51
7.25807412,-13
7.26807312,-2
7.27807212,-1
7.28807112,-30
7.29807012,-56
7.30806912,43
7.31806812,56
7.32806712,-59
7.33806612,-30
7.34806512,6
7.35806412,-8
7.36806312,47
7.37806212,26
7.38806112,-26
7.39806012,0
7.40805912,9
7.41805812,40
7.42805712,29
7.43805612,77
7.44805512,61
7.45805412,43
7.46805312,35
7.47805212,63
7.48805112,98
7.49805012,14
7.50804912,16
7.51804812,116
7.52804712,85
7.53804612,81
7.54804512,17
7.55804412,38
7.56804312,69
7.57804212,-8
7.58804112,-82
7.59804012,-52
7.60803912,11
7.61803812,23
7.62803712,7
7.63803612,27
7.64803512,-27
7.65803412,-38
7.66803312,25
7.67803212,10
7.68803112,74
7.69803012,59
7.70802912,25
7.71802812,29
7.72802712,59
7.73802612,-24
7.74802512,-49
7.75802412,13
7.76802312,41
7.77802212,6
7.78802112,-47
7.79802012,-8
7.80801912,106
7.81801812,93
7.82801712,5
7.83801612,28
7.84801512,9
7.85801412,-59
7.86801312,-20
7.87801212,-47
7.88801112,-8
7.89801012,41
7.90800912,52
7.91800812,43
7.92800712,-2
7.93800612,-73
7.94800512,-123
7.95800412,1
7.96800312,95
7.97800212,69
7.98800112,15
7.99800012,66
8.00799912,134
8.01799812,135
8.02799712,92
8.03799612,70
8.04799512,36
8.05799412,71
8.06799312,86
8.07799212,67
8.08799112,94
8.09799012,43
8.10798912,105
8.11798812,117
8.12798712,-48
8.13798612,-12
8.14798512,45
8.15798412,25
8.16798312,28
8.17798212,82
8.18798112,150
8.19798012,81
8.20797912,48
8.21797812,32
8.22797712,49
8.23797612,55
8.24797512,17
8.25797412,-8
8.26797312,-18
8.27797212,14
8.28797112,7
8.29797012,62
8.30796912,77
8.31796812,30
8.32796712,30
8.33796612,4
8.34796512,-26
8.35796412,23
8.36796312,22
8.37796212,-22
8.38796112,-42
8.39796012,0
8.40795912,46
8.41795812,6
8.42795712,23
8.43795612,35
8.44795512,11
8.45795412,108
8.46795312,48
8.47795212,13
8.48795112,17
8.49795012,17
8.50794912,69
8.51794812,55
8.52794712,179
8.53794612,220
8.54794512,276
8.55794412,374
8.56794312,312
8.57794212,448
8.58794112,595
8.59794012,585
8.60793912,634
8.61793812,759
8.62793712,797
8.63793612,764
8.64793512,757
8.65793412,726
8.66793312,684
8.67793212,564
8.68793112,426
8.69793012,380
8.70792912,375
8.71792812,297
8.72792712,166
8.73792612,169
8.74792512,167
8.75792412,51
8.76792312,-30
8.77792212,7
8.78792112,22
8.79792012,-30
8.80791912,10
8.81791812,43
8.82791712,16
8.83791612,47
8.84791512,45
8.85791412,3
8.86791312,12
8.87791212,61
8.88791112,45
8.89791012,-30
8.90790912,29
8.91790812,-35
8.92790712,-78
8.93790612,7
8.94790512,0
8.95790412,-29
8.96790312,-33
8.97790212,29
8.98790112,52
8.99790012,38
9.00789912,65
9.01789812,70
9.02789712,-44
9.03789612,-11
9.04789512,12
9.05789412,-28
9.06789312,25
9.07789212,36
9.08789112,44
9.09789012,62
9.10788912,40
9.11788812,-3
9.12788712,-44
9.13788612,-26
9.14788512,0
9.15788412,-12
9.16788312,67
9.17788212,59
9.18788112,-5
9.19788012,-11
9.20787912,46
9.21787812,68
9.22787712,129
9.23787612,114
9.24787512,29
9.25787412,30
9.26787312,-4
9.27787212,-3
9.28787112,41
9.29787012,23
9.30786912,-30
9.31786812,-19
9.32786712,36
9.33786612,51
9.34786512,-16
9.35786412,42
9.36786312,75
9.37786212,-18
9.38786112,35
9.39786012,88
9.40785912,47
9.41785812,57
9.42785712,56
9.43785612,9
9.44785512,17
9.45785412,70
9.46785312,74
9.47785212,106
9.48785112,103
9.49785012,86
9.50784912,119
9.51784812,132
9.52784712,84
9.53784612,64
9.54784512,146
9.55784412,202
9.56784312,157
9.57784212,123
9.58784112,103
9.59784012,97
9.60783912,96
9.61783812,111
9.62783712,105
9.63783612,150
9.64783512,103
9.65783412,28
9.66783312,79
9.67783212,99
9.68783112,103
9.69783012,-2
9.70782912,10
9.71782812,64
9.72782712,-3
9.73782612,48
9.74782512,67
9.75782412,31
9.76782312,21
9.77782212,-29
9.78782112,-27
9.79782012,-22
9.80781912,0
9.81781812,59
9.82781712,23
9.83781612,8
9.84781512,36
9.85781412,36
9.86781312,52
9.87781212,11
9.88781112,-35
9.89781012,-47
9.90780912,15
9.91780812,39
9.92780712,39
9.93780612,54
9.94780512,18
9.95780412,43
9.96780312,77
9.97780212,55
9.98780112,34
9.99780012,65
10.00779912,83
10.01779812,12
10.02779712,58
10.03779612,110
10.04779512,47
10.05779412,-2
10.06779312,51
10.07779212,69
10.08779112,14
10.09779012,60
10.10778912,1
10.11778812,2
10.12778712,75
10.13778612,50
10.14778512,35
10.15778412,33
10.16778312,4
10.17778212,-77
10.18778112,-93
10.19778012,-28
10.20777912,-2
10.21777812,36
10.22777712,13
10.23777612,36
10.24777512,81
10.25777412,15
10.26777312,70
10.27777212,74
10.28777112,38
10.29777012,42
10.30776912,70
10.31776812,26
10.32776712,48
10.33776612,16
10.34776512,-12
10.35776412,93
10.36776312,11
10.37776212,3
10.38776112,67
10.39776012,11
10.40775912,2
10.41775812,34
10.42775712,98
10.43775612,109
10.44775512,101
10.45775412,89
10.46775312,-2
10.47775212,-31
10.48775112,24
10.49775012,79
10.50774912,69
10.51774812,112
10.52774712,28
10.53774612,43
10.54774512,58
10.55774412,27
10.56774312,10
10.57774212,17
10.58774112,-15
10.59774012,-32
10.60773912,11
10.61773812,14
10.62773712,29
10.63773612,71
10.64773512,35
10.65773412,35
10.66773312,60
10.67773212,107
10.68773112,97
10.69773012,67
10.70772912,34
10.71772812,61
10.72772712,-37
10.73772612,-57
10.74772512,23
10.75772412,-7
10.76772312,73
10.77772212,85
10.78772112,71
10.79772012,11
10.80771912,76
10.81771812,66
10.82771712,-87
10.83771612,24
10.84771512,159
10.85771412,39
10.86771312,-18
10.87771212,-69
10.88771112,-43
10.89771012,93
10.90770912,34
10.91770812,63
10.92770712,82
10.93770612,50
10.94770512,-4
10.95770412,-6
10.96770312,26
10.97770212,-6
10.98770112,73
10.99770012,160
11.00769912,41
11.01769812,-50
11.02769712,18
11.03769612,0
11.04769512,-62
11.05769412,-45
11.06769312,24
11.07769212,63
11.08769112,71
11.09769012,62
11.10768912,31
11.11768812,0
11.12768712,-16
11.13768612,-18
11.14768512,-8
11.15768412,44
11.16768312,50
11.17768212,10
11.18768112,3
11.19768012,7
11.20767912,25
11.21767812,32
11.22767712,47
11.23767612,40
11.24767512,25
11.25767412,25
11.26767312,80
11.27767212,70
11.28767112,25
11.29767012,50
11.30766912,93
11.31766812,96
11.32766712,-13
11.33766612,6
11.34766512,67
11.35766412,51
11.36766312,95
11.37766212,132
11.38766112,102
11.39766012,65
11.40765912,116
11.41765812,95
11.42765712,97
11.43765612,112
11.44765512,25
11.45765412,70
11.46765312,161
11.47765212,26
11.48765112,-49
11.49765012,43
11.50764912,11
11.51764812,27
11.52764712,30
11.53764612,0
11.54764512,-58
11.55764412,-65
11.56764312,-94
11.57764212,-28
11.58764112,46
11.59764012,58
11.60763912,26
11.61763812,61
11.62763712,59
11.63763612,57
11.64763512,109
11.65763412,147
11.66763312,88
11.67763212,15
11.68763112,88
11.69763012,78
11.70762912,86
11.71762812,20
11.72762712,26
11.73762612,25
11.74762512,-7
11.75762412,-24
11.76762312,40
11.77762212,44
11.78762112,39
11.79762012,40
11.80761912,60
11.81761812,-13
11.82761712,-35
11.83761612,-13
11.84761512,-19
11.85761412,7
11.86761312,-20
11.87761212,88
11.88761112,27
11.89761012,96
11.90760912,99
11.91760812,73
11.92760712,44
11.93760612,89
11.94760512,52
11.95760412,14
11.96760312,-23
11.97760212,0
11.98760112,22
11.99760012,98
12.00759912,89
12.01759812,0
12.02759712,-9
12.03759612,21
12.04759512,-38
12.05759412,24
12.06759312,84
12.07759212,19
12.08759112,-23
12.09759012,-5
12.10758912,50
12.11758812,25
12.12758712,54
12.13758612,163
12.14758512,120
12.15758412,146
12.16758312,91
12.17758212,17
12.18758112,-5
12.19758012,93
12.20757912,15
12.21757812,0
12.22757712,40
12.23757612,-29
12.24757512,97
12.25757412,148
12.26757312,54
12.27757212,18
12.28757112,-19
12.29757012,-16
12.30756912,-1
12.31756812,42
12.32756712,74
12.33756612,29
12.34756512,-42
12.35756412,-8
12.36756312,43
12.37756212,99
12.38756112,86
12.39756012,-66
12.40755912,-41
12.41755812,9
12.42755712,-49
12.43755612,-7
12.44755512,42
12.45755412,-19
12.46755312,-27
12.47755212,24
12.48755112,-7
12.49755012,68
12.50754912,0
12.51754812,56
12.52754712,22
12.53754612,75
12.54754512,40
12.55754412,43
12.56754312,76
12.57754212,-39
12.58754112,-17
12.59754012,4
12.60753912,16
12.61753812,0
12.62753712,17
12.63753612,38
12.64753512,-2
12.65753412,55
12.66753312,-45
12.67753212,-39
12.68753112,31
12.69753012,69
12.70752912,2
12.71752812,21
12.72752712,28
12.73752612,-10
12.74752512,-23
12.75752412,2
12.76752312,-1
12.77752212,54
12.78752112,62
12.79752012,60
12.80751912,-70
12.81751812,-56
12.82751712,35
12.83751612,155
12.84751512,88
12.85751412,-7
12.86751312,-36
12.87751212,0
12.88751112,-4
12.89751012,12
12.90750912,81
12.91750812,55
12.92750712,45
12.93750612,43
12.94750512,17
12.95750412,54
12.96750312,-26
12.97750212,-1
12.98750112,98
12.99750012,87
13.00749912,96
13.01749812,63
13.02749712,70
13.03749612,51
13.04749512,-2
13.05749412,-18
13.06749312,44
13.07749212,-16
13.08749112,-64
13.09749012,24
13.10748912,25
13.11748812,-39
13.12748712,19
13.13748612,-30
13.14748512,-42
13.15748412,37
13.16748312,43
13.17748212,105
13.18748112,1
13.19748012,-68
13.20747912,26
13.21747812,102
13.22747712,19
13.23747612,6
13.24747512,-17
13.25747412,60
13.26747312,43
13.27747212,30
13.28747112,33
13.29747012,52
13.30746912,11
13.31746812,6
13.32746712,30
13.33746612,36
13.34746512,-3
13.35746412,46
13.36746312,38
13.37746212,35
13.38746112,14
13.39746012,27
13.40745912,81
13.41745812,60
13.42745712,34
13.43745612,-6
13.44745512,35
13.45745412,87
13.46745312,83
13.47745212,-10
13.48745112,18
13.49745012,43
13.50744912,5
13.51744812,-30
13.52744712,11
13.53744612,-8
13.54744512,-23
13.55744412,17
13.56744312,-40
13.57744212,-15
13.58744112,-2
13.59744012,35
13.60743912,74
13.61743812,23
13.62743712,-46
13.63743612,48
13.64743512,16
13.65743412,-8
13.66743312,-24
13.67743212,59
13.68743112,132
13.69743012,43
13.70742912,58
13.71742812,-3
13.72742712,26
13.73742612,79
13.74742512,69
13.75742412,89
13.76742312,68
13.77742212,19
13.78742112,3
13.79742012,137
13.80741912,111
13.81741812,-75
13.82741712,-4
13.83741612,4
13.84741512,-49
13.85741412,-7
13.86741312,23
13.87741212,47
13.88741112,31
13.89741012,26
13.90740912,-44
13.91740812,65
13.92740712,24
13.93740612,58
13.94740512,16
13.95740412,1
13.96740312,54
13.97740212,48
13.98740112,53
13.99740012,2
14.00739912,-17
14.01739812,-65
14.02739712,-12
14.03739612,39
14.04739512,50
14.05739412,-36
14.06739312,56
14.07739212,29
14.08739112,41
14.09739012,-12
14.10738912,-13
14.11738812,-26
14.12738712,130
14.13738612,86
14.14738512,5
14.15738412,-19
14.16738312,-28
14.17738212,-8
14.18738112,104
14.19738012,26
14.20737912,61
14.21737812,-38
14.22737712,-28
14.23737612,16
14.24737512,17
14.25737412,-19
14.26737312,4
14.27737212,44
14.28737112,60
14.29737012,23
14.30736912,7
14.31736812,-19
14.32736712,31
14.33736612,21
14.34736512,-70
14.35736412,-34
14.36736312,82
14.37736212,-29
14.38736112,-25
14.39736012,-20
14.40735912,14
14.41735812,58
14.42735712,67
14.43735612,27
14.44735512,84
14.45735412,-4
14.46735312,37
14.47735212,76
14.48735112,1
14.49735012,-2
14.50734912,16
14.51734812,15
14.52734712,57
14.53734612,-12
14.54734512,-7
14.55734412,8
14.56734312,37
14.57734212,63
14.58734112,-31
14.59734012,58
14.60733912,6
14.61733812,23
14.62733712,-29
14.63733612,2
14.64733512,45
14.65733412,60
14.66733312,-9
14.67733212,5
14.68733112,37
14.69733012,8
14.70732912,67
14.71732812,-100
14.72732712,2
14.73732612,38
14.74732512,-21
14.75732412,6
14.76732312,75
14.77732212,32
14.78732112,14
14.79732012,45
14.80731912,-39
14.81731812,59
14.82731712,38
14.83731612,-27
14.84731512,-7
14.85731412,8
14.86731312,10
14.87731212,36
14.88731112,-9
14.89731012,-6
14.90730912,20
14.91730812,6
14.92730712,-8
14.93730612,26
14.94730512,-24
14.95730412,-15
14.96730312,91
14.97730212,35
14.98730112,37
14.99730012,59
15.00729912,99
15.01729812,-67
15.02729712,42
15.03729612,-2
15.04729512,14
15.05729412,39
15.06729312,31
15.07729212,-16
15.08729112,56
15.09729012,-4
15.10728912,95
15.11728812,-36
15.12728712,-74
15.13728612,105
15.14728512,63
15.15728412,-17
15.16728312,62
15.17728212,14
15.18728112,-116
15.19728012,22
15.20727912,11
15.21727812,-25
15.22727712,31
15.23727612,6
15.24727512,96
15.25727412,49
15.26727312,60
15.27727212,43
15.28727112,53
15.29727012,10
15.30726912,18
15.31726812,4
15.32726712,-49
15.33726612,0
15.34726512,11
15.35726412,12
15.36726312,-36
15.37726212,-51
15.38726112,19
15.39726012,39
15.40725912,25
15.41725812,55
15.42725712,31
15.43725612,-33
15.44725512,26
15.45725412,75
15.46725312,43
15.47725212,35
15.48725112,7
15.49725012,-10
15.50724912,-2
15.51724812,36
15.52724712,-67
15.53724612,38
15.54724512,94
15.55724412,-17
15.56724312,89
15.57724212,67
15.58724112,-14
15.59724012,-24
15.60723912,0
15.61723812,63
15.62723712,-12
15.63723612,-5
15.64723512,-38
15.65723412,-2
15.66723312,-13
15.67723212,40
15.68723112,25
15.69723012,8
15.70722912,77
15.71722812,33
15.72722712,23
15.73722612,41
15.74722512,2
15.75722412,41
15.76722312,38
15.77722212,-11
15.78722112,67
15.79722012,32
15.80721912,-6
15.81721812,-38
15.82721712,13
15.83721612,-51
15.84721512,-17
15.85721412,61
15.86721312,21
15.87721212,14
15.88721112,47
15.89721012,68
15.90720912,53
15.91720812,96
15.92720712,35
15.93720612,44
15.94720512,-7
15.95720412,35
15.96720312,103
15.97720212,-6
15.98720112,33
15.99720012,39
16.00719912,-43
16.01719812,37
16.02719712,-56
16.03719612,-11
16.04719512,44
16.05719412,-3
16.06719312,-14
16.07719212,36
16.08719112,-10
16.09719012,62
16.10718912,21
16.11718812,29
16.12718712,-3
16.13718612,26
16.14718512,-15
16.15718412,52
16.16718312,10
16.17718212,10
16.18718112,2
16.19718012,59
16.20717912,101
16.21717812,44
16.22717712,-4
16.23717612,9
16.24717512,17
16.25717412,74
16.26717312,19
16.27717212,10
16.28717112,0
16.29717012,10
16.30716912,81
16.31716812,-6
16.32716712,5
16.33716612,26
16.34716512,-27
16.35716412,-26
16.36716312,13
16.37716212,-3
16.38716112,-34
16.39716012,69
16.40715912,22
16.41715812,-3
16.42715712,-1
16.43715612,71
16.44715512,-35
16.45715412,61
16.46715312,38
16.47715212,9
16.48715112,47
16.49715012,-8
16.50714912,0
16.51714812,-14
16.52714712,52
16.53714612,-12
16.54714512,-27
16.55714412,-10
16.56714312,59
16.57714212,43
16.58714112,-1
16.59714012,-17
16.60713912,-32
16.61713812,29
16.62713712,-37
16.63713612,-22
16.64713512,34
16.65713412,2
16.66713312,6
16.67713212,59
16.68713112,45
16.69713012,28
16.70712912,71
16.71712812,-23
16.72712712,40
16.73712612,-4
16.74712512,63
16.75712412,83
16.76712312,-26
16.77712212,39
16.78712112,-29
16.79712012,-8
16.80711912,26
16.81711812,39
16.82711712,35
16.83711612,23
16.84711512,25
16.85711412,-53
