en,counts
5.76822312,118
5.77822212,183
5.78822112,236
5.79822012,335
5.80821912,478
5.81821812,619
5.82821712,800
5.83821612,898
5.84821512,1050
5.85821412,1269
5.86821312,1377
5.87821212,1464
5.88821112,1554
5.89821012,1581
5.90820912,1567
5.91820812,1467
5.92820712,1342
5.93820612,1293
5.94820512,1173
5.95820412,1030
5.96820312,906
5.97820212,786
5.98820112,602
5.99820012,522
6.00819912,405
6.01819812,222
6.02819712,143
6.03819612,98
6.04819512,70
6.05819412,53
6.06819312,9
6.07819212,-43
6.08819112,13
6.09819012,41
6.10818912,8
6.11818812,-7
6.12818712,-3
6.13818612,-20
6.14818512,6
6.15818412,-4
6.16818312,-26
6.17818212,-11
6.18818112,0
6.19818012,7
6.20817912,-33
6.21817812,-36
6.22817712,-27
6.23817612,0
6.24817512,89
6.25817412,153
6.26817312,213
6.27817212,324
6.28817112,392
6.29817012,431
6.30816912,473
6.31816812,677
6.32816712,920
6.33816612,1102
6.34816512,1278
6.35816412,1408
6.36816312,1516
6.37816212,1582
6.38816112,1667
6.39816012,1718
6.40815912,1764
6.41815812,1739
6.42815712,1606
6.43815612,1526
6.44815512,1420
6.45815412,1322
6.46815312,1109
6.47815212,954
6.48815112,826
6.49815012,627
6.50814912,561
6.51814812,502
6.52814712,373
6.53814612,303
6.54814512,275
6.55814412,212
6.56814312,108
6.57814212,32
6.58814112,84
6.59814012,-1
6.60813912,-84
6.61813812,9
6.62813712,7
6.63813612,11
6.64813512,16
6.65813412,11
6.66813312,35
6.67813212,46
6.68813112,-10
6.69813012,-35
6.70812912,0
6.71812812,0
6.72812712,-26
6.73812612,-57
6.74812512,-46
6.75812412,0
6.76812312,0
6.77812212,64
6.78812112,143
6.79812012,109
6.80811912,193
6.81811812,260
6.82811712,328
6.83811612,473
6.84811512,541
6.85811412,701
6.86811312,868
6.87811212,1008
6.88811112,1119
6.89811012,1267
6.90810912,1365
6.91810812,1360
6.92810712,1391
6.93810612,1468
6.94810512,1371
6.95810412,1316
6.96810312,1176
6.97810212,1025
6.98810112,984
6.99810012,896
7.00809912,748
7.01809812,620
7.02809712,572
7.03809612,489
7.04809512,342
7.05809412,325
7.06809312,265
7.07809212,288
7.08809112,282
7.09809012,185
7.10808912,108
7.11808812,19
7.12808712,29
7.13808612,91
7.14808512,43
7.15808412,-9
7.16808312,17
7.17808212,-21
7.18808112,-10
7.19808012,14
7.20807912,-58
7.21807812,-38
7.22807712,27
7.23807612,97
7.24807512,5
7.25807412,-13
7.26807312,-11
7.27807212,-53
7.28807112,-22
7.29807012,-1
7.30806912,32
7.31806812,-17
7.32806712,-27
7.33806612,102
7.34806512,193
7.35806412,249
7.36806312,300
7.37806212,369
7.38806112,525
7.39806012,665
7.40805912,824
7.41805812,922
7.42805712,966
7.43805612,1106
7.44805512,1282
7.45805412,1314
7.46805312,1348
7.47805212,1403
7.48805112,1303
7.49805012,1165
7.50804912,1086
7.51804812,1158
7.52804712,1004
7.53804612,768
7.54804512,595
7.55804412,556
7.56804312,497
7.57804212,396
7.58804112,361
7.59804012,235
7.60803912,253
7.61803812,193
7.62803712,111
7.63803612,156
7.64803512,116
7.65803412,155
7.66803312,114
7.67803212,61
7.68803112,88
7.69803012,55
7.70802912,38
7.71802812,42
7.72802712,58
7.73802612,-60
7.74802512,-77
7.75802412,30
7.76802312,81
7.77802212,-2
7.78802112,7
7.79802012,7
7.80801912,16
7.81801812,43
7.82801712,-50
7.83801612,-34
7.84801512,72
7.85801412,28
7.86801312,-67
7.87801212,-73
7.88801112,-98
7.89801012,42
7.90800912,145
7.91800812,207
7.92800712,282
7.93800612,267
7.94800512,371
7.95800412,500
7.96800312,602
7.97800212,721
7.98800112,874
7.99800012,985
8.00799912,1039
8.01799812,1058
8.02799712,1116
8.03799612,1141
8.04799512,1195
8.05799412,1156
8.06799312,1080
8.07799212,1104
8.08799112,986
8.09799012,852
8.10798912,774
8.11798812,654
8.12798712,631
8.13798612,571
8.14798512,488
8.15798412,339
8.16798312,150
8.17798212,138
8.18798112,225
8.19798012,196
8.20797912,164
8.21797812,166
8.22797712,114
8.23797612,6
8.24797512,27
8.25797412,73
8.26797312,61
8.27797212,91
8.28797112,162
8.29797012,165
8.30796912,97
8.31796812,117
8.32796712,109
8.33796612,49
8.34796512,78
8.35796412,28
8.36796312,17
8.37796212,156
8.38796112,171
8.39796012,63
8.40795912,25
8.41795812,9
8.42795712,-57
8.43795612,-91
8.44795512,8
8.45795412,19
8.46795312,30
8.47795212,105
8.48795112,208
8.49795012,339
8.50794912,403
8.51794812,465
8.52794712,683
8.53794612,874
8.54794512,998
8.55794412,1112
8.56794312,1400
8.57794212,1683
8.58794112,1836
8.59794012,2106
8.60793912,2230
8.61793812,2295
8.62793712,2392
8.63793612,2281
8.64793512,2183
8.65793412,2150
8.66793312,2008
8.67793212,1831
8.68793112,1598
8.69793012,1380
8.70792912,1153
8.71792812,991
8.72792712,843
8.73792612,654
8.74792512,528
8.75792412,297
8.76792312,205
8.77792212,279
8.78792112,83
8.79792012,-48
8.80791912,60
8.81791812,123
8.82791712,39
8.83791612,34
8.84791512,144
8.85791412,123
8.86791312,-21
8.87791212,32
8.88791112,65
8.89791012,-37
8.90790912,0
8.91790812,13
8.92790712,89
8.93790612,102
8.94790512,38
8.95790412,119
8.96790312,53
8.97790212,0
8.98790112,42
8.99790012,114
9.00789912,111
9.01789812,124
9.02789712,77
9.03789612,-34
9.04789512,11
9.05789412,50
9.06789312,2
9.07789212,19
9.08789112,42
9.09789012,-7
9.10788912,-67
9.11788812,-39
9.12788712,80
9.13788612,57
9.14788512,-36
9.15788412,23
9.16788312,48
9.17788212,73
9.18788112,88
9.19788012,75
9.20787912,71
9.21787812,78
9.22787712,102
9.23787612,56
9.24787512,-38
9.25787412,-32
9.26787312,74
9.27787212,110
9.28787112,101
9.29787012,106
9.30786912,69
9.31786812,135
9.32786712,201
9.33786612,123
9.34786512,94
9.35786412,49
9.36786312,83
9.37786212,115
9.38786112,93
9.39786012,126
9.40785912,103
9.41785812,44
9.42785712,163
9.43785612,289
9.44785512,181
9.45785412,107
9.46785312,159
9.47785212,157
9.48785112,155
9.49785012,251
9.50784912,300
9.51784812,277
9.52784712,260
9.53784612,317
9.54784512,299
9.55784412,312
9.56784312,378
9.57784212,423
9.58784112,348
9.59784012,385
9.60783912,448
9.61783812,302
9.62783712,294
9.63783612,276
9.64783512,226
9.65783412,285
9.66783312,296
9.67783212,176
9.68783112,219
9.69783012,291
9.70782912,205
9.71782812,189
9.72782712,140
9.73782612,99
9.74782512,82
9.75782412,21
9.76782312,86
9.77782212,80
9.78782112,119
9.79782012,135
9.80781912,52
9.81781812,25
9.82781712,3
9.83781612,80
9.84781512,35
9.85781412,-110
9.86781312,-75
9.87781212,47
9.88781112,79
9.89781012,67
9.90780912,125
9.91780812,113
9.92780712,23
9.93780612,41
9.94780512,79
9.95780412,35
9.96780312,21
9.97780212,70
9.98780112,82
9.99780012,115
10.00779912,132
10.01779812,85
10.02779712,78
10.03779612,136
10.04779512,139
10.05779412,105
10.06779312,61
10.07779212,21
10.08779112,29
10.09779012,118
10.10778912,106
10.11778812,-31
10.12778712,-38
10.13778612,26
10.14778512,6
10.15778412,48
10.16778312,103
10.17778212,33
10.18778112,54
10.19778012,83
10.20777912,-4
10.21777812,0
10.22777712,64
10.23777612,3
10.24777512,8
10.25777412,160
10.26777312,55
10.27777212,7
10.28777112,74
10.29777012,35
10.30776912,49
10.31776812,73
10.32776712,78
10.33776612,117
10.34776512,87
10.35776412,53
10.36776312,35
10.37776212,112
10.38776112,136
10.39776012,36
10.40775912,72
10.41775812,75
10.42775712,45
10.43775612,38
10.44775512,51
10.45775412,0
10.46775312,69
10.47775212,104
10.48775112,85
10.49775012,117
10.50774912,28
10.51774812,69
10.52774712,140
10.53774612,77
10.54774512,135
10.55774412,118
10.56774312,68
10.57774212,116
10.58774112,59
10.59774012,80
10.60773912,137
10.61773812,138
10.62773712,177
10.63773612,128
10.64773512,51
10.65773412,-14
10.66773312,-6
10.67773212,115
10.68773112,76
10.69773012,56
10.70772912,80
10.71772812,65
10.72772712,14
10.73772612,36
10.74772512,72
10.75772412,129
10.76772312,140
10.77772212,146
10.78772112,113
10.79772012,73
10.80771912,148
10.81771812,93
10.82771712,-42
10.83771612,-31
10.84771512,8
10.85771412,44
10.86771312,52
10.87771212,25
10.88771112,49
10.89771012,38
10.90770912,33
10.91770812,144
10.92770712,104
10.93770612,33
10.94770512,29
10.95770412,183
10.96770312,182
10.97770212,90
10.98770112,54
10.99770012,107
11.00769912,45
11.01769812,72
11.02769712,154
11.03769612,99
11.04769512,70
11.05769412,-15
11.06769312,4
11.07769212,13
11.08769112,87
11.09769012,178
11.10768912,155
11.11768812,157
11.12768712,159
11.13768612,50
11.14768512,64
11.15768412,101
11.16768312,55
11.17768212,24
11.18768112,47
11.19768012,74
11.20767912,0
11.21767812,-63
11.22767712,153
11.23767612,22
11.24767512,40
11.25767412,94
11.26767312,80
11.27767212,109
11.28767112,111
11.29767012,80
11.30766912,59
11.31766812,110
11.32766712,166
11.33766612,101
11.34766512,87
11.35766412,38
11.36766312,36
11.37766212,-18
11.38766112,49
11.39766012,25
11.40765912,28
11.41765812,72
11.42765712,-8
11.43765612,-45
11.44765512,39
11.45765412,44
11.46765312,35
11.47765212,16
11.48765112,129
11.49765012,130
11.50764912,73
11.51764812,92
11.52764712,91
11.53764612,67
11.54764512,138
11.55764412,82
11.56764312,-42
11.57764212,19
11.58764112,67
11.59764012,104
11.60763912,39
11.61763812,-30
11.62763712,55
11.63763612,82
11.64763512,11
11.65763412,-28
11.66763312,17
11.67763212,57
11.68763112,33
11.69763012,158
11.70762912,184
11.71762812,146
11.72762712,65
11.73762612,83
11.74762512,93
11.75762412,-40
11.76762312,-79
11.77762212,-58
11.78762112,48
11.79762012,169
11.80761912,94
11.81761812,12
11.82761712,-9
11.83761612,-35
11.84761512,75
11.85761412,39
11.86761312,11
11.87761212,23
11.88761112,34
11.89761012,7
11.90760912,39
11.91760812,61
11.92760712,92
11.93760612,-27
11.94760512,-4
11.95760412,75
11.96760312,116
11.97760212,70
11.98760112,-38
11.99760012,51
12.00759912,76
12.01759812,93
12.02759712,62
12.03759612,55
12.04759512,92
12.05759412,88
12.06759312,16
12.07759212,37
12.08759112,76
12.09759012,56
12.10758912,-4
12.11758812,27
12.12758712,50
12.13758612,68
12.14758512,185
12.15758412,108
12.16758312,132
12.17758212,36
12.18758112,29
12.19758012,43
12.20757912,72
12.21757812,77
12.22757712,-21
12.23757612,56
12.24757512,109
12.25757412,42
12.26757312,177
12.27757212,97
12.28757112,37
12.29757012,33
12.30756912,138
12.31756812,137
12.32756712,128
12.33756612,53
12.34756512,-43
12.35756412,-27
12.36756312,49
12.37756212,-47
12.38756112,31
12.39756012,69
12.40755912,-57
12.41755812,-4
12.42755712,26
12.43755612,22
12.44755512,116
12.45755412,-27
12.46755312,37
12.47755212,134
12.48755112,126
12.49755012,73
12.50754912,-2
12.51754812,42
12.52754712,112
12.53754612,122
12.54754512,106
12.55754412,23
12.56754312,30
12.57754212,110
12.58754112,76
12.59754012,25
12.60753912,-27
12.61753812,-4
12.62753712,107
12.63753612,131
12.64753512,-14
12.65753412,10
12.66753312,-60
12.67753212,0
12.68753112,9
12.69753012,86
12.70752912,67
12.71752812,-56
12.72752712,19
12.73752612,4
12.74752512,23
12.75752412,34
12.76752312,-8
12.77752212,26
12.78752112,10
12.79752012,69
12.80751912,115
12.81751812,150
12.82751712,99
12.83751612,2
12.84751512,-15
12.85751412,18
12.86751312,72
12.87751212,-44
12.88751112,109
12.89751012,96
12.90750912,11
12.91750812,143
12.92750712,136
12.93750612,141
12.94750512,78
12.95750412,136
12.96750312,41
12.97750212,23
12.98750112,59
12.99750012,64
13.00749912,33
13.01749812,149
13.02749712,143
13.03749612,38
13.04749512,79
13.05749412,30
13.06749312,2
13.07749212,26
13.08749112,41
13.09749012,26
13.10748912,-15
13.11748812,52
13.12748712,124
13.13748612,92
13.14748512,21
13.15748412,42
13.16748312,-37
13.17748212,15
13.18748112,37
13.19748012,1
13.20747912,114
13.21747812,82
13.22747712,73
13.23747612,-5
13.24747512,106
13.25747412,111
13.26747312,49
13.27747212,45
13.28747112,-36
13.29747012,83
13.30746912,-35
13.31746812,31
13.32746712,95
13.33746612,24
13.34746512,49
13.35746412,24
13.36746312,40
13.37746212,129
13.38746112,-22
13.39746012,44
13.40745912,14
13.41745812,36
13.42745712,115
13.43745612,70
13.44745512,121
13.45745412,-80
13.46745312,-55
13.47745212,53
13.48745112,98
13.49745012,111
13.50744912,128
13.51744812,19
13.52744712,14
13.53744612,104
13.54744512,-32
13.55744412,-117
13.56744312,15
13.57744212,148
13.58744112,103
13.59744012,64
13.60743912,-19
13.61743812,-19
13.62743712,-31
13.63743612,105
13.64743512,91
13.65743412,93
13.66743312,162
13.67743212,154
13.68743112,62
13.69743012,39
13.70742912,-42
13.71742812,25
13.72742712,54
13.73742612,140
13.74742512,83
13.75742412,81
13.76742312,104
13.77742212,45
13.78742112,39
13.79742012,85
13.80741912,55
13.81741812,11
13.82741712,9
13.83741612,120
13.84741512,-1
13.85741412,51
13.86741312,99
13.87741212,111
13.88741112,27
13.89741012,91
13.90740912,29
13.91740812,78
13.92740712,109
13.93740612,73
13.94740512,128
13.95740412,13
13.96740312,80
13.97740212,44
13.98740112,7
13.99740012,-9
14.00739912,-2
14.01739812,26
14.02739712,-49
14.03739612,-31
14.04739512,23
14.05739412,7
14.06739312,94
14.07739212,27
14.08739112,91
14.09739012,-53
14.10738912,-10
14.11738812,122
14.12738712,92
14.13738612,67
14.14738512,76
14.15738412,16
14.16738312,-86
14.17738212,22
14.18738112,39
14.19738012,116
14.20737912,-18
14.21737812,-17
14.22737712,65
14.23737612,109
14.24737512,74
14.25737412,123
14.26737312,54
14.27737212,45
14.28737112,46
14.29737012,31
14.30736912,106
14.31736812,35
14.32736712,1
14.33736612,67
14.34736512,98
14.35736412,136
14.36736312,100
14.37736212,54
14.38736112,96
14.39736012,71
14.40735912,73
14.41735812,18
14.42735712,52
14.43735612,123
14.44735512,-33
14.45735412,84
14.46735312,59
14.47735212,-14
14.48735112,92
14.49735012,38
14.50734912,-5
14.51734812,43
14.52734712,75
14.53734612,108
14.54734512,112
14.55734412,51
14.56734312,74
14.57734212,-6
14.58734112,27
14.59734012,-94
14.60733912,78
14.61733812,155
14.62733712,-62
14.63733612,-33
14.64733512,21
14.65733412,-27
14.66733312,68
14.67733212,67
14.68733112,23
14.69733012,52
14.70732912,118
14.71732812,-44
14.72732712,70
14.73732612,62
14.74732512,-2
14.75732412,-11
14.76732312,4
14.77732212,42
14.78732112,78
14.79732012,44
14.80731912,107
14.81731812,104
14.82731712,-66
14.83731612,-21
14.84731512,62
14.85731412,34
14.86731312,2
14.87731212,-9
14.88731112,86
14.89731012,-41
14.90730912,-23
14.91730812,8
14.92730712,80
14.93730612,67
14.94730512,154
14.95730412,105
14.96730312,77
14.97730212,-9
14.98730112,173
14.99730012,50
15.00729912,164
15.01729812,60
15.02729712,32
15.03729612,26
15.04729512,-22
15.05729412,-5
15.06729312,-58
15.07729212,63
15.08729112,77
15.09729012,-24
15.10728912,74
15.11728812,81
15.12728712,109
15.13728612,25
15.14728512,-5
15.15728412,75
15.16728312,79
15.17728212,39
15.18728112,0
15.19728012,34
15.20727912,7
15.21727812,74
15.22727712,-74
15.23727612,31
15.24727512,89
15.25727412,117
15.26727312,70
15.27727212,90
15.28727112,26
15.29727012,-33
15.30726912,-28
15.31726812,-59
15.32726712,81
15.33726612,15
15.34726512,12
15.35726412,28
15.36726312,26
15.37726212,78
15.38726112,35
15.39726012,43
15.40725912,14
15.41725812,26
15.42725712,28
15.43725612,75
15.44725512,104
15.45725412,29
15.46725312,61
15.47725212,-8
15.48725112,25
15.49725012,125
15.50724912,74
15.51724812,8
15.52724712,36
15.53724612,161
15.54724512,-76
15.55724412,-68
15.56724312,-17
15.57724212,52
15.58724112,28
15.59724012,-11
15.60723912,104
15.61723812,66
15.62723712,121
15.63723612,25
15.64723512,18
15.65723412,11
15.66723312,112
15.67723212,13
15.68723112,16
15.69723012,-2
15.70722912,52
15.71722812,56
15.72722712,0
15.73722612,-6
15.74722512,-4
15.75722412,28
15.76722312,29
15.77722212,39
15.78722112,20
15.79722012,16
15.80721912,17
15.81721812,37
15.82721712,50
15.83721612,4
15.84721512,15
15.85721412,100
15.86721312,2
15.87721212,104
15.88721112,-30
15.89721012,93
15.90720912,-21
15.91720812,41
15.92720712,0
15.93720612,0
15.94720512,17
15.95720412,-20
15.96720312,22
15.97720212,116
15.98720112,28
15.99720012,5
16.00719912,41
16.01719812,73
16.02719712,22
16.03719612,-61
16.04719512,9
16.05719412,7
16.06719312,-17
16.07719212,-14
16.08719112,63
16.09719012,67
16.10718912,43
16.11718812,82
16.12718712,41
16.13718612,1
16.14718512,55
16.15718412,14
16.16718312,34
16.17718212,20
16.18718112,44
16.19718012,19
16.20717912,-36
16.21717812,40
16.22717712,31
16.23717612,5
16.24717512,-9
16.25717412,36
16.26717312,-24
16.27717212,2
16.28717112,-5
16.29717012,86
16.30716912,20
16.31716812,21
16.32716712,60
16.33716612,7
16.34716512,101
16.35716412,74
16.36716312,-1
16.37716212,-28
16.38716112,20
16.39716012,-27
16.40715912,28
16.41715812,14
16.42715712,-34
16.43715612,43
16.44715512,41
16.45715412,30
16.46715312,-2
16.47715212,38
16.48715112,-51
16.49715012,15
16.50714912,54
16.51714812,109
16.52714712,65
16.53714612,59
16.54714512,9
16.55714412,-46
16.56714312,47
16.57714212,37
16.58714112,33
16.59714012,89
16.60713912,-8
16.61713812,66
16.62713712,121
16.63713612,8
16.64713512,-29
16.65713412,52
16.66713312,39
16.67713212,-32
16.68713112,29
16.69713012,33
16.70712912,70
16.71712812,12
16.72712712,20
16.73712612,9
16.74712512,-51
16.75712412,53
16.76712312,31
16.77712212,40
16.78712112,19
16.79712012,22
16.80711912,-71
16.81711812,30
16.82711712,77
16.83711612,-44
16.84711512,-6
16.85711412,23
16.86711312,37
16.87711212,-27
16.88711112,79
16.89711012,46
16.90710912,79
16.91710812,28
16.92710712,18
16.93710612,39
16.94710512,0
16.95710412,72
16.96710312,53
16.97710212,19
