Energy,Counts
-0.95610438,0
-0.94610538,0
-0.93610638,0
-0.92610738,0
-0.91610838,0
-0.90610938,0
-0.89611038,0
-0.88611138,0
-0.87611238,0
-0.86611338,0
-0.85611438,0
-0.84611538,0
-0.83611638,0
-0.82611738,0
-0.81611838,0
-0.80611938,0
-0.79612038,0
-0.78612138,0
-0.77612238,0
-0.76612338,0
-0.75612438,0
-0.74612538,0
-0.73612638,0
-0.72612738,0
-0.71612838,0
-0.70612938,0
-0.69613038,0
-0.68613138,0
-0.67613238,0
-0.66613338,0
-0.65613438,0
-0.64613538,0
-0.63613638,0
-0.62613738,0
-0.61613838,0
-0.60613938,0
-0.59614038,0
-0.58614138,0
-0.57614238,0
-0.56614338,0
-0.55614438,0
-0.54614538,0
-0.53614638,0
-0.52614738,0
-0.51614838,0
-0.50614938,0
-0.49615038,0
-0.48615138,0
-0.47615238,0
-0.46615338,0
-0.45615438,0
-0.44615538,0
-0.43615638,0
-0.42615738,0
-0.41615838,0
-0.40615938,3
-0.39616038,3
-0.38616138,4
-0.37616238,7
-0.36616338,8
-0.35616438,13
-0.34616538,11
-0.33616638,12
-0.32616738,19
-0.31616838,8
-0.30616938,22
-0.29617038,14
-0.28617138,12
-0.27617238,10
-0.26617338,15
-0.25617438,24
-0.24617538,12
-0.23617638,12
-0.22617738,13
-0.21617838,19
-0.20617938,16
-0.19618038,14
-0.18618138,7
-0.17618238,16
-0.16618338,12
-0.15618438,17
-0.14618538,24
-0.13618638,26
-0.12618738,56
-0.11618838,186
-0.10618938,529
-0.0961903800000001,1357
-0.08619138,3255
-0.0761923800000001,7207
-0.0661933800000001,14548
-0.05619438,26660
-0.0461953800000001,44061
-0.0361963800000001,66442
-0.02619738,89832
-0.0161983800000001,109915
-0.00619938000000005,123166
0.00379961999999995,123343
0.0137986199999999,112978
0.0237976199999999,93642
0.0337966199999999,70498
0.0437956199999999,47927
0.0537946199999999,29601
0.0637936199999999,16560
0.07379262,8331
0.0837916199999999,3894
0.0937906199999999,1663
0.10378962,611
0.11378862,230
0.12378762,73
0.13378662,20
0.14378562,5
0.15378462,3
0.16378362,2
0.17378262,1
0.18378162,0
0.19378062,1.99446731421146
0.20377962,2.99473304508133
0.21377862,1.99498349278615
0.22377762,1.22895247327187
0.23377662,0
0.24377562,0
0.25377462,0
0.26377362,0
0.27377262,0.245587197653814
0.28377162,0.223754208753529
0.29377062,0
0.30376962,0.391196111067533
0.31376862,0
0.32376762,0
0.33376662,0
0.34376562,0
0.35376462,2.17734294046055
0.36376362,44.5059243552474
0.37376262,38.7731255094422
0.38376162,36.4119110144348
0.39376062,37.5363367056102
0.40375962,35.8264680336865
0.41375862,26.503292579515
0.42375762,40.3741157067905
0.43375662,29.1639211415419
0.44375562,28.0491082105475
0.45375462,27.173931051142
0.46375362,33.7627841014235
0.47375262,28.318650690037
0.48375162,23.9450187959732
0.49375062,20.2929073225123
0.50374962,25.3332965051649
0.51374862,27.1363443918527
0.52374762,19.1888272293286
0.53374662,24.1587437645971
0.54374562,40.939788670309
0.55374462,25.1694681388386
0.56374362,12.9328031527306
0.57374262,16.8008052804255
0.58374162,20.5170974497126
0.59374062,22.8707539977891
0.60373962,18.5981686765359
0.61373862,20.8213940753045
0.62373762,22.664477316041
0.63373662,22.4570537912136
0.64373562,14.7452450885774
0.65373462,14.6265031104254
0.66373362,20.5280926972814
0.67373262,13.9800085255511
0.68373162,19.5821220346692
0.69373062,22.6707640188307
0.70372962,20.4067277280946
0.71372862,23.7802257542891
0.72372762,17.8870954269949
0.73372662,20.9165610443004
0.74372562,17.1334735428555
0.75372462,22.2397154288859
0.76372362,15.5851552456239
0.77372262,29.6803072910103
0.78372162,30.1742982805296
0.79372062,42.3019613906573
0.80371962,29.7392895469547
0.81371862,50.4421888311013
0.82371762,50.0991611824486
0.83371662,56.0752886251573
0.84371562,62.2969234671266
0.85371462,52.8938747346944
0.86371362,65.549846254263
0.87371262,69.4503839666882
0.88371162,56.9387728885765
0.89371062,64.7481843976319
0.90370962,50.2000138989426
0.91370862,44.683340318361
0.92370762,39.0482534652628
0.93370662,32.2364564538333
0.94370562,30.0181980226374
0.95370462,24.1953111963493
0.96370362,26.217135459788
0.97370262,23.8899923084562
0.98370162,18.0598733039798
0.99370062,23.4372820906102
1.00369962,21.7170074945
1.01369862,19.8950032651131
1.02369762,12.7658094906899
1.03369662,18.7597129147169
1.04369562,17.5215743039329
1.05369462,23.2055899923531
1.06369362,15.4680490595935
1.07369262,17.1520041383264
1.08369162,17.7295211340925
1.09369062,16.2801697479066
1.10368962,11.3163337957127
1.11368862,18.9542320198963
1.12368762,26.5638931653936
1.13368662,13.836015310935
1.14368562,19.3436391109927
1.15368462,19.3194186707603
1.16368362,15.800181173392
1.17368262,13.7581175993574
1.18368162,19.0622698948388
1.19368062,13.2580456559618
1.20367962,18.2954366296749
1.21367862,21.974198826591
1.22367762,19.3476218943659
1.23367662,17.3514106537011
1.24367562,16.9433068838881
1.25367462,12.970703661763
1.26367362,16.3291278056806
1.27367262,18.8872796041599
1.28367162,22.0818331656809
1.29367062,19.9390793604866
1.30366962,17.2181184797308
1.31366862,16.5016539822054
1.32366762,19.1238681319805
1.33366662,17.5418209174285
1.34366562,15.3327745572672
1.35366462,19.5107175804929
1.36366362,20.8805978860021
1.37366262,18.8438118588081
1.38366162,20.8132004404053
1.39366062,19.3372503062807
1.40365962,20.3157932015878
1.41365862,27.0117736147957
1.42365762,35.2463579445214
1.43365662,50.8178691702717
1.44365562,52.3953559092762
1.45365462,61.3585071634995
1.46365362,72.2815402305982
1.47365262,72.8988050059672
1.48365162,77.3840419773262
1.49365062,69.5004400935016
1.50364962,63.8831165252603
1.51364862,63.6510247302877
1.52364762,51.8950360830654
1.53364662,48.1475879858993
1.54364562,45.7195339483679
1.55364462,34.2367107262436
1.56364362,34.950477275914
1.57364262,18.9915102375029
1.58364162,18.3590087935229
1.59364062,17.8071946817753
1.60363962,13.8140936122965
1.61363862,11.4079144236926
1.62363762,18.9606975954547
1.63363662,14.9994998585436
1.64363562,21.8019854794378
1.65363462,22.8036622549855
1.66363362,24.8668977631505
1.67363262,14.0445207456361
1.68363162,29.0868968063804
1.69363062,28.9489417457509
1.70362962,18.2954353410357
1.71362862,33.5199017502994
1.72362762,30.5195317400898
1.73362662,21.4368604306207
1.74362562,20.8966279124059
1.75362462,38.1100953528171
1.76362362,19.2076851039205
1.77362262,31.1936743639029
1.78362162,29.4973813846606
1.79362062,35.2163007344956
1.80361962,26.7205265557359
1.81361862,43.6162624937851
1.82361762,35.6455986308056
1.83361662,36.8552299225022
1.84361562,36.9354387053775
1.85361462,48.4329552186178
1.86361362,30.8296403493287
1.87361262,35.909938691378
1.88361162,35.6619690799095
1.89361062,43.2486784626729
1.90360962,44.7774534170791
1.91360862,50.2856832878875
1.92360762,53.0798100214096
1.93360662,38.661376466471
1.94360562,40.8140684226799
1.95360462,37.4404576968865
1.96360362,34.5285038488021
1.97360262,34.4108203207318
1.98360162,41.8613576804802
1.99360062,31.6821243904987
2.00359962,37.0431255389894
2.01359862,45.7091885531602
2.02359762,40.3605361632691
2.03359662,38.9320400425624
2.04359562,51.0138120694484
2.05359462,41.3108969911056
2.06359362,43.7027166670494
2.07359262,37.6886854727013
2.08359162,41.5140962066281
2.09359062,36.3639297228825
2.10358962,39.4227147450638
2.11358862,42.298185046827
2.12358762,48.6439143431749
2.13358662,50.2685317747458
2.14358562,40.5092537034252
2.15358462,45.278105193775
2.16358362,38.1835373300687
2.17358262,42.6795833200081
2.18358162,34.3993386899379
2.19358062,43.760221282076
2.20357962,36.3914438563458
2.21357862,41.4326646448115
2.22357762,48.4952817153465
2.23357662,46.7250836823985
2.24357562,51.0742645008194
2.25357462,46.6407409160126
2.26357362,47.1060702190298
2.27357262,40.7850857717972
2.28357162,35.9274478518734
2.29357062,46.8726723929404
2.30356962,46.5040988676089
2.31356862,43.8349077780958
2.32356762,43.9628738761827
2.33356662,45.8671782548603
2.34356562,50.1513819666082
2.35356462,54.112766842829
2.36356362,46.1848924780739
2.37356262,45.1535336795209
2.38356162,44.7311015075324
2.39356062,45.5228709175563
2.40355962,45.1148148176512
2.41355862,51.4237005886838
2.42355762,41.0605799374644
2.43355662,37.4413786254418
2.44355562,40.5685588972499
2.45355462,50.2690078459567
2.46355362,49.9390677804599
2.47355262,50.7125281352616
2.48355162,49.7196075231337
2.49355062,47.5123493304297
2.50354962,42.9705261507421
2.51354862,48.0746119092967
2.52354762,47.1561696472628
2.53354662,43.9994175601123
2.54354562,48.0355748695006
2.55354462,51.9351745121193
2.56354362,51.5076197569094
2.57354262,54.6599379295451
2.58354162,51.7375383527069
2.59354062,53.5928071649217
2.60353962,66.804596976257
2.61353862,66.3408516193631
2.62353762,59.6202122496525
2.63353662,66.7577033036155
2.64353562,71.3493718897476
2.65353462,66.781191697236
2.66353362,64.0075608874105
2.67353262,64.3625200860473
2.68353162,56.6345218950053
2.69353062,54.8055618364958
2.70352962,47.9786194246272
2.71352862,44.5946125555007
2.72352762,50.5363681026767
2.73352662,57.4895747083526
2.74352562,57.4219098282021
2.75352462,52.4139091228376
2.76352362,50.8220821300044
2.77352262,47.6562328052379
2.78352162,49.1950929634714
2.79352062,52.739179355752
2.80351962,57.816996143182
2.81351862,53.2055088945925
2.82351762,49.2072525932005
2.83351662,57.8023284480715
2.84351562,62.0652166144943
2.85351462,57.1211211186346
2.86351362,57.706788575364
2.87351262,51.8209877341103
2.88351162,53.5361834572205
2.89351062,65.9711393982659
2.90350962,61.9975546816047
2.91350862,62.9870091531444
2.92350762,69.9176477652822
2.93350662,56.6139762767458
2.94350562,59.8743748385666
2.95350462,56.3259405181344
2.96350362,47.010620562339
2.97350262,52.6340510614466
2.98350162,56.8196608005465
2.99350062,55.8471538075784
3.00349962,55.2434463159923
3.01349862,46.7981141223061
3.02349762,50.4635415435407
3.03349662,45.6573396186123
3.04349562,42.0245324145699
3.05349462,46.7794515755426
3.06349362,46.9827593504744
3.07349262,45.255442078159
3.08349162,48.4271164657126
3.09349062,52.8306120531074
3.10348962,55.5095059799296
3.11348862,51.5104475705097
3.12348762,43.042910952715
3.13348662,41.2534283448176
3.14348562,39.3416716493379
3.15348462,39.2897796071595
3.16348362,40.6307676990393
3.17348262,44.1092731843998
3.18348162,47.1633758349691
3.19348062,40.8952641730404
3.20347962,44.096181726727
3.21347862,47.4079323802426
3.22347762,55.2344725985917
3.23347662,52.4651780750967
3.24347562,48.0378423078931
3.25347462,51.8298352911415
3.26347362,57.1858591102497
3.27347262,63.9321869416605
3.28347162,63.7597937503378
3.29347062,64.4366743881317
3.30346962,58.7301081062889
3.31346862,59.7264933508255
3.32346762,69.3854524134803
3.33346662,71.9513574897193
3.34346562,77.0461826576998
3.35346462,78.0170709202015
3.36346362,74.9312476313949
3.37346262,65.1977724188714
3.38346162,68.5814683130075
3.39346062,70.969179913291
3.40345962,78.7618001765823
3.41345862,83.9458616081917
3.42345762,77.5320092847265
3.43345662,68.1912508944583
3.44345562,68.0334580289639
3.45345462,65.3770537534593
3.46345362,54.8279054338746
3.47345262,68.2489730973554
3.48345162,76.2972865614165
3.49345062,64.9640425595635
3.50344962,55.7438547916837
3.51344862,46.1178998259158
3.52344762,55.8928400815305
3.53344662,52.6894802077031
3.54344562,43.57400623113
3.55344462,48.6355353880207
3.56344362,45.0416589381662
3.57344262,54.4112376267977
3.58344162,62.6873425381596
3.59344062,53.2065426922358
3.60343962,54.2907867607705
3.61343862,67.1284610559366
3.62343762,67.8108712416951
3.63343662,65.2003290420416
3.64343562,69.3281433333715
3.65343462,63.3477372314007
3.66343362,58.372068456021
3.67343262,66.5359796857175
3.68343162,70.1173313779661
3.69343062,72.8127133421001
3.70342962,77.8580279798901
3.71342862,76.7815442932461
3.72342762,63.6587701383308
3.73342662,65.7381104310307
3.74342562,70.7488502137685
3.75342462,62.2045416117203
3.76342362,67.3168950320149
3.77342262,75.4141328159033
3.78342162,74.8430686765037
3.79342062,71.6462174880906
3.80341962,77.3718956438447
3.81341862,77.0109115363711
3.82341762,84.1710389542115
3.83341662,98.9066016728524
3.84341562,95.8865878489009
3.85341462,98.7583841632057
3.86341362,102.115932264556
3.87341262,104.701317158125
3.88341162,104.252106459747
3.89341062,98.9782942387855
3.90340962,100.884620754541
3.91340862,107.761339428723
3.92340762,123.148730146671
3.93340662,123.117733046219
3.94340562,116.843044282564
3.95340462,110.355966724656
3.96340362,108.167629448847
3.97340262,106.121343150286
3.98340162,103.036701104659
3.99340062,101.90265928057
4.00339962,97.8165813539952
4.01339862,94.7246772084362
4.02339762,83.2589041273211
4.03339662,78.9036498007139
4.04339562,75.3674102422874
4.05339462,73.2409191889439
4.06339362,78.4468752069439
4.07339262,81.5412121059406
4.08339162,68.7189206709678
4.09339062,61.3193425835832
4.10338962,62.9537461207434
4.11338862,60.9667972799041
4.12338762,59.1275900850828
4.13338662,55.6662380105484
4.14338562,56.9921018579503
4.15338462,47.0838500046023
4.16338362,49.0178902613645
4.17338262,51.9245790928222
4.18338162,35.0005002795444
4.19338062,48.0387087172826
4.20337962,59.3278493162656
4.21337862,45.5433852789289
4.22337762,45.4016970733553
4.23337662,42.7896515269026
4.24337562,47.426520941479
4.25337462,46.8803873536639
4.26337362,41.3277083512937
4.27337262,48.4697193150825
4.28337162,49.6754318244048
4.29337062,47.4403375120135
4.30336962,40.6928683968415
4.31336862,45.2863188187948
4.32336762,48.7176769697682
4.33336662,45.0254256648207
4.34336562,46.4793461771397
4.35336462,52.1793508911715
4.36336362,52.9266185397295
4.37336262,53.2234342170095
4.38336162,61.5909982237881
4.39336062,52.8288921952626
4.40335962,47.1705035915741
4.41335862,48.2545414577907
4.42335762,49.6171156945734
4.43335662,47.2951517467814
4.44335562,55.4678599519222
4.45335462,52.9911906075677
4.46335362,44.5132009687159
4.47335262,48.854054112063
4.48335162,46.742939448672
4.49335062,62.110895122046
4.50334962,71.8310445991095
4.51334862,63.543590103094
4.52334762,50.5572494540831
4.53334662,58.4527075894819
4.54334562,56.0677863036106
4.55334462,58.3549475220788
4.56334362,56.5907200053379
4.57334262,53.2447164224244
4.58334162,53.6395315618714
4.59334062,60.7575991336781
4.60333962,55.132810597083
4.61333862,62.0624761490438
4.62333762,61.948175626921
4.63333662,49.8616480474246
4.64333562,59.6493257789431
4.65333462,62.2323950423792
4.66333362,61.3588132365333
4.67333262,56.765254793951
4.68333162,55.6384398967418
4.69333062,61.0307140744739
4.70332962,53.5178428753107
4.71332862,50.8519163666119
4.72332762,44.8722092681663
4.73332662,54.8393649645196
4.74332562,56.1422947074087
4.75332462,47.2656809239403
4.76332362,59.6809525663818
4.77332262,64.1552087042528
4.78332162,71.1147038919384
4.79332062,62.0595385115391
4.80331962,60.304562413098
4.81331862,67.3934590919793
4.82331762,62.1160781152854
4.83331662,62.1628445345754
4.84331562,53.1224586176905
4.85331462,60.7085104744011
4.86331362,55.4759385635365
4.87331262,58.339739705593
4.88331162,65.7855252249569
4.89331062,61.5018263143054
4.90330962,65.235928202278
4.91330862,65.0844926390238
4.92330762,67.9661054114124
4.93330662,75.537458722658
4.94330562,67.9104549370201
4.95330462,62.8932500125446
4.96330362,65.4709739200255
4.97330262,72.9130404084991
4.98330162,68.9750613681133
4.99330062,65.1240692685774
5.00329962,76.8000212097899
5.01329862,71.4584974419473
5.02329762,77.7565984164628
5.03329662,88.6426027963446
5.04329562,78.9637191279971
5.05329462,70.8013217304969
5.06329362,72.7407281799628
5.07329262,65.209602324564
5.08329162,72.9017931671205
5.09329062,82.2982329837889
5.10328962,83.8989297341886
5.11328862,77.1167190492749
5.12328762,74.7923107212159
5.13328662,77.47812424022
5.14328562,76.648289652502
5.15328462,76.3876817869883
5.16328362,73.2699189526426
5.17328262,74.6617579088241
5.18328162,83.4063491491153
5.19328062,88.4184618198483
5.20327962,79.8264618234931
5.21327862,83.9460700860254
5.22327762,98.4306124122889
5.23327662,108.589184749816
5.24327562,115.157899429364
5.25327462,136.094468067
5.26327362,131.809323946661
5.27327262,134.395229169803
5.28327162,163.696412132805
5.29327062,200.690012992912
5.30326962,209.258459933253
5.31326862,218.60532423215
5.32326762,273.525515174246
5.33326662,323.011312228943
5.34326562,355.009600479474
5.35326462,395.252068836971
5.36326362,452.199771874852
5.37326262,460.935143432973
5.38326162,506.343190122006
5.39326062,519.239059167342
5.40325962,548.074610060615
5.41325862,584.276750463551
5.42325762,641.703701811037
5.43325662,661.751178360588
5.44325562,679.450491676384
5.45325462,684.097031101091
5.46325362,705.182468319106
5.47325262,709.397214449359
5.48325162,701.189434642343
5.49325062,712.952845187704
5.50324962,715.541972348417
5.51324862,702.17852361435
5.52324762,684.399409634503
5.53324662,705.129026499778
5.54324562,710.529336570386
5.55324462,656.332298016009
5.56324362,652.51813697827
5.57324262,662.043185696978
5.58324162,624.789662581278
5.59324062,639.411060711475
5.60323962,623.934284316773
5.61323862,599.961091065079
5.62323762,579.495108477522
5.63323662,530.17140270154
5.64323562,517.622317180936
5.65323462,539.921442272422
5.66323362,485.052047314951
5.67323262,444.445119513951
5.68323162,406.992495723848
5.69323062,421.818277861874
5.70322962,407.268353059042
5.71322862,370.421563332155
5.72322762,386.023668552373
5.73322662,352.389627319952
5.74322562,336.298389890304
5.75322462,333.6111699778
5.76322362,276.187417076623
5.77322262,291.889889249735
5.78322162,295.704102882227
5.79322062,282.795827945232
5.80321962,252.292722071537
5.81321862,243.366391526289
5.82321762,231.480399137728
5.83321662,207.781739477103
5.84321562,221.608953996917
5.85321462,224.993863485552
5.86321362,212.023669130164
5.87321262,203.469218830146
5.88321162,205.315756002739
5.89321062,189.114598897789
5.90320962,204.730858439005
5.91320862,188.65911241788
5.92320762,171.120373398272
5.93320662,178.66362814428
5.94320562,185.962760570275
5.95320462,199.850882811493
5.96320362,189.239536622693
5.97320262,172.954493542843
5.98320162,174.676188120422
5.99320062,200.346174437139
6.00319962,199.104346761418
6.01319862,185.686354154142
6.02319762,190.188045676278
6.03319662,182.100246986196
6.04319562,171.233560955325
6.05319462,178.606353040054
6.06319362,194.340213137614
6.07319262,194.662911803781
6.08319162,198.698024037171
6.09319062,197.730048738859
6.10318962,202.312657715364
6.11318862,191.522431215769
6.12318762,198.268881285066
6.13318662,219.399935987638
6.14318562,226.104749104451
6.15318462,220.97571795334
6.16318362,262.244977318888
6.17318262,276.585143994543
6.18318162,289.24306233682
6.19318062,303.752339227156
6.20317962,307.190879093339
6.21317862,351.131187598455
6.22317762,386.764934646424
6.23317662,406.952541179641
6.24317562,448.591670067165
6.25317462,492.841450531416
6.26317362,559.197397095549
6.27317262,620.34507884942
6.28317162,685.437581661766
6.29317062,746.747352694152
6.30316962,775.77465677279
6.31316862,789.772769842826
6.32316762,911.794699150111
6.33316662,990.358655870602
6.34316562,1031.76792275563
6.35316462,1086.69151515491
6.36316362,1094.41065484972
6.37316262,1123.41479081558
6.38316162,1157.50704672684
6.39316062,1236.40229239591
6.40315962,1219.58077713694
6.41315862,1224.71626335075
6.42315762,1229.5230018411
6.43315662,1165.13503559351
6.44315562,1146.22410131798
6.45315462,1098.87080894472
6.46315362,1066.12140980235
6.47315262,1021.92809713434
6.48315162,955.559885624944
6.49315062,907.722786517068
6.50314962,900.088603859771
6.51314862,854.594273878768
6.52314762,834.280148403255
6.53314662,795.983005183061
6.54314562,729.710916171492
6.55314462,722.991036767365
6.56314362,713.235507298571
6.57314262,672.470220888033
6.58314162,625.471698432231
6.59314062,598.111566010474
6.60313962,607.784076938932
6.61313862,592.056032391642
6.62313762,564.07452316398
6.63313662,535.470565412403
6.64313562,499.042592181258
6.65313462,501.085745772588
6.66313362,449.319041512549
6.67313262,440.122617241189
6.68313162,442.813411686316
6.69313062,405.066425835072
6.70312962,396.987320605904
6.71312862,391.065981054906
6.72312762,381.535348256539
6.73312662,378.475899491618
6.74312562,352.887013409885
6.75312462,342.884235381539
6.76312362,331.508785918766
6.77312262,324.902608208774
6.78312162,328.876548975995
6.79312062,328.039187503788
6.80311962,333.715397733273
6.81311862,370.177526823002
6.82311762,387.218583550743
6.83311662,393.40378069606
6.84311562,410.041431623142
6.85311462,443.548030888724
6.86311362,468.473981121641
6.87311262,477.172883259036
6.88311162,493.670581592406
6.89311062,540.680571758911
6.90310962,585.861092975479
6.91310862,588.723410894137
6.92310762,593.777353481176
6.93310662,608.130107338044
6.94310562,593.32932168988
6.95310462,590.305270518095
6.96310362,584.603155817404
6.97310262,575.253193896238
6.98310162,590.786062959514
6.99310062,594.404832574297
7.00309962,580.905206743642
7.01309862,570.745675914188
7.02309762,592.146326957451
7.03309662,602.598051618946
7.04309562,607.326620908196
7.05309462,654.595943611225
7.06309362,672.574844364735
7.07309262,685.870734532385
7.08309162,730.500992604423
7.09309062,766.908949614264
7.10308962,780.971089756209
7.11308862,850.10821056054
7.12308762,887.562111906569
7.13308662,902.677362650212
7.14308562,943.188670892728
7.15308462,987.76415900494
7.16308362,1086.83320395612
7.17308262,1149.29646898223
7.18308162,1255.97404048409
7.19308062,1355.31714534358
7.20307962,1482.57760774885
7.21307862,1642.71495895831
7.22307762,1947.21225053656
7.23307662,2328.12751810642
7.24307562,2779.58319824724
7.25307462,3636.1658653211
7.26307362,4967.56309720325
7.27307262,6816.4733679369
7.28307162,9525.89896190075
7.29307062,13431.4281346052
7.30306962,18943.2824743383
7.31306862,26486.6279295815
7.32306762,36627.5930321208
7.33306662,49935.0821697343
7.34306562,66420.6977893899
7.35306462,86790.4107823842
7.36306362,111409.261116649
7.37306262,140210.030039984
7.38306162,172135.176906271
7.39306062,207236.361770571
7.40305962,244172.110145517
7.41305862,280265.135404826
7.42305762,314957.300238798
7.43305662,345857.002070529
7.44305562,371224.193096743
7.45305462,389533.772908424
7.46305362,399586.926460036
7.47305262,401205.465864152
7.48305162,392714.453960977
7.49305062,375800.090254326
7.50304962,351074.813571823
7.51304862,320348.136566542
7.52304762,286540.079899897
7.53304662,250050.999123872
7.54304562,213122.24640204
7.55304462,177395.662951604
7.56304362,144753.985584575
7.57304262,115748.789538744
7.58304162,90494.8491663793
7.59304062,69224.6405941519
7.60303962,51519.8663993823
7.61303862,37632.3864866885
7.62303762,27123.1235284716
7.63303662,19120.3206265911
7.64303562,13412.6737914524
7.65303462,9240.55366849727
7.66303362,6348.42547243754
7.67303262,4432.98915329348
7.68303162,3139.30033498108
7.69303062,2329.72693232016
7.70302962,1718.64522874754
7.71302862,1373.19409235468
7.72302762,1171.60771346798
7.73302662,1012.46793446767
7.74302562,951.21598686385
7.75302462,889.567367935754
7.76302362,821.330215009843
7.77302262,786.468540465303
7.78302162,787.579750538727
7.79302062,797.475538317938
7.80301962,829.517613426046
7.81301862,823.930722652541
7.82301762,789.90971701769
7.83301662,772.410720478151
7.84301562,801.010333296702
7.85301462,804.221865537095
7.86301362,806.758983828392
7.87301262,814.430643954137
7.88301162,832.26399325753
7.89301062,884.064907361275
7.90300962,924.12923135764
7.91300862,942.729802029563
7.92300762,965.783655983469
7.93300662,994.653056763385
7.94300562,1037.44072481779
7.95300462,1076.02167907771
7.96300362,1114.33456957521
7.97300262,1172.82207381654
7.98300162,1204.23387885533
7.99300062,1302.20224473173
8.00299962,1462.33451885933
8.01299862,1526.08970056421
8.02299762,1611.75409549542
8.03299662,1794.42999169942
8.04299562,2057.82717776268
8.05299462,2362.39249351778
8.06299362,2711.13852879326
8.07299262,3229.71381236504
8.08299162,3896.652263102
8.09299062,4726.53685755013
8.10298962,5972.6354175748
